[Report Generation Time (2018/09/17 16:43:14.261 )]
[GSM FHC]
 Start Time:09/17/18 16:43:06.252 
    Total: 3535 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        12,          0,         31,         PASS
[DCXO LPM Calibration]
Cload
62790
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
      3933,       2000,       7000,       PASS
     Slope,  MIN Slope,  MAX Slope, Check Result
  5.752809,   1.000000,  10.000000,       PASS
[AGC Calibration]
Band: (GSM850)
Arfcn, Gain offset, MAX, MIN, Check Result
140, 3.500, 8.500, -8.500, PASS
150, 3.375, 8.500, -8.500, PASS
160, 3.375, 8.500, -8.500, PASS
170, 3.125, 8.500, -8.500, PASS
180, 3.125, 8.500, -8.500, PASS
190, 3.000, 8.500, -8.500, PASS
200, 2.875, 8.500, -8.500, PASS
210, 2.875, 8.500, -8.500, PASS
220, 2.875, 8.500, -8.500, PASS
230, 2.875, 8.500, -8.500, PASS
240, 2.875, 8.500, -8.500, PASS
251, 3.000, 8.500, -8.500, PASS
Band: (GSM900)
Arfcn, Gain offset, MAX, MIN, Check Result
15, 3.000, 8.500, -8.500, PASS
30, 3.125, 8.500, -8.500, PASS
45, 3.125, 8.500, -8.500, PASS
55, 3.125, 8.500, -8.500, PASS
65, 3.125, 8.500, -8.500, PASS
75, 3.125, 8.500, -8.500, PASS
90, 3.000, 8.500, -8.500, PASS
105, 2.875, 8.500, -8.500, PASS
975, 2.625, 8.500, -8.500, PASS
1000, 2.750, 8.500, -8.500, PASS
1010, 2.750, 8.500, -8.500, PASS
1023, 2.875, 8.500, -8.500, PASS
Band: (DCS1800)
Arfcn, Gain offset, MAX, MIN, Check Result
540, -0.250, 8.500, -9.500, PASS
570, -0.125, 8.500, -9.500, PASS
600, -0.125, 8.500, -9.500, PASS
630, -0.125, 8.500, -9.500, PASS
670, -0.125, 8.500, -9.500, PASS
700, -0.125, 8.500, -9.500, PASS
730, 0.000, 8.500, -9.500, PASS
760, 0.125, 8.500, -9.500, PASS
790, 0.125, 8.500, -9.500, PASS
820, 0.125, 8.500, -9.500, PASS
850, 0.000, 8.500, -9.500, PASS
885, 0.000, 8.500, -9.500, PASS
Band: (PCS1900)
Arfcn, Gain offset, MAX, MIN, Check Result
530, 0.375, 8.500, -9.500, PASS
550, 0.500, 8.500, -9.500, PASS
570, 0.625, 8.500, -9.500, PASS
600, 0.625, 8.500, -9.500, PASS
630, 0.750, 8.500, -9.500, PASS
660, 0.875, 8.500, -9.500, PASS
690, 1.000, 8.500, -9.500, PASS
720, 1.125, 8.500, -9.500, PASS
750, 1.375, 8.500, -9.500, PASS
770, 1.375, 8.500, -9.500, PASS
790, 1.500, 8.500, -9.500, PASS
810, 1.625, 8.500, -9.500, PASS
 Start Time:09/17/18 16:43:09.839 
[GSM APC Calibration]
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
1, 190, 5, 512, 32.50000, 1.00000
1, 190, 6, 400, 30.50000, 1.00000
1, 190, 7, 352, 29.10000, 1.00000
1, 190, 8, 303, 27.10000, 1.00000
1, 190, 9, 268, 25.10000, 1.00000
1, 190, 10, 240, 23.10000, 1.00000
1, 190, 11, 218, 21.10000, 1.00000
1, 190, 12, 202, 19.10000, 1.00000
1, 190, 13, 188, 17.10000, 1.00000
1, 190, 14, 177, 15.10000, 1.00000
1, 190, 15, 167, 13.10000, 1.00000
1, 190, 16, 158, 11.00000, 1.00000
1, 190, 17, 151, 9.00000, 1.00000
1, 190, 18, 144, 7.00000, 1.00000
1, 190, 19, 139, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
2, 65, 5, 507, 32.50000, 1.00000
2, 65, 6, 402, 30.50000, 1.00000
2, 65, 7, 356, 29.10000, 1.00000
2, 65, 8, 309, 27.10000, 1.00000
2, 65, 9, 274, 25.10000, 1.00000
2, 65, 10, 246, 23.10000, 1.00000
2, 65, 11, 225, 21.10000, 1.00000
2, 65, 12, 208, 19.10000, 1.00000
2, 65, 13, 195, 17.10000, 1.00000
2, 65, 14, 183, 15.10000, 1.00000
2, 65, 15, 173, 13.10000, 1.00000
2, 65, 16, 163, 11.00000, 1.00000
2, 65, 17, 156, 9.00000, 1.00000
2, 65, 18, 149, 7.00000, 1.00000
2, 65, 19, 143, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
3, 700, 0, 518, 29.50000, 1.00000
3, 700, 1, 406, 27.50000, 1.00000
3, 700, 2, 357, 26.00000, 1.00000
3, 700, 3, 310, 24.00000, 1.00000
3, 700, 4, 275, 22.00000, 1.00000
3, 700, 5, 247, 20.00000, 1.00000
3, 700, 6, 226, 18.00000, 1.00000
3, 700, 7, 209, 16.00000, 1.00000
3, 700, 8, 195, 14.00000, 1.00000
3, 700, 9, 184, 12.00000, 1.00000
3, 700, 10, 174, 10.00000, 1.00000
3, 700, 11, 166, 8.00000, 1.00000
3, 700, 12, 159, 6.20000, 1.00000
3, 700, 13, 152, 4.10000, 1.00000
3, 700, 14, 147, 2.50000, 1.00000
3, 700, 15, 141, 0.30000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
4, 660, 0, 539, 29.50000, 1.00000
4, 660, 1, 422, 27.40000, 1.00000
4, 660, 2, 369, 25.80000, 1.00000
4, 660, 3, 326, 24.00000, 1.00000
4, 660, 4, 289, 22.00000, 1.00000
4, 660, 5, 260, 20.00000, 1.00000
4, 660, 6, 237, 18.00000, 1.00000
4, 660, 7, 219, 16.00000, 1.00000
4, 660, 8, 205, 14.00000, 1.00000
4, 660, 9, 192, 12.00000, 1.00000
4, 660, 10, 181, 10.00000, 1.00000
4, 660, 11, 172, 7.90000, 1.00000
4, 660, 12, 164, 5.90000, 1.00000
4, 660, 13, 157, 3.90000, 1.00000
4, 660, 14, 152, 2.40000, 1.00000
4, 660, 15, 145, 0.20000, 1.00000
[FHC TX Subband Calibration]
Band: (GSM850)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (GSM900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (DCS1800)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (PCS1900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM850, 5, 32.55228, 32.50000, 32.00000, 33.00000, PASS
GSM850, 6, 30.54169, 30.50000, 30.00000, 31.00000, PASS
GSM850, 7, 29.15589, 29.10000, 28.50000, 29.50000, PASS
GSM850, 8, 27.12388, 27.10000, 26.50000, 27.80000, PASS
GSM850, 9, 25.14188, 25.10000, 24.50000, 25.80000, PASS
GSM850, 10, 23.16813, 23.10000, 22.50000, 23.80000, PASS
GSM850, 11, 21.09400, 21.10000, 20.50000, 21.80000, PASS
GSM850, 12, 19.18421, 19.10000, 18.50000, 19.80000, PASS
GSM850, 13, 17.13285, 17.10000, 16.50000, 17.80000, PASS
GSM850, 14, 15.21180, 15.10000, 14.50000, 15.80000, PASS
GSM850, 15, 13.15748, 13.10000, 12.50000, 13.80000, PASS
GSM850, 16, 11.02317, 11.00000, 10.00000, 12.00000, PASS
GSM850, 17, 9.13135, 9.00000, 8.00000, 10.00000, PASS
GSM850, 18, 6.98810, 7.00000, 6.00000, 8.00000, PASS
GSM850, 19, 5.27186, 5.10000, 4.00000, 6.00000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM900, 5, 32.52848, 32.50000, 32.00000, 33.00000, PASS
GSM900, 6, 30.53651, 30.50000, 30.00000, 31.00000, PASS
GSM900, 7, 29.12922, 29.10000, 28.50000, 29.50000, PASS
GSM900, 8, 27.14615, 27.10000, 26.50000, 27.80000, PASS
GSM900, 9, 25.15510, 25.10000, 24.50000, 25.80000, PASS
GSM900, 10, 23.15006, 23.10000, 22.50000, 23.80000, PASS
GSM900, 11, 21.13999, 21.10000, 20.50000, 21.80000, PASS
GSM900, 12, 19.09778, 19.10000, 18.50000, 19.80000, PASS
GSM900, 13, 17.21906, 17.10000, 16.50000, 17.80000, PASS
GSM900, 14, 15.17591, 15.10000, 14.50000, 15.80000, PASS
GSM900, 15, 13.21805, 13.10000, 12.50000, 13.80000, PASS
GSM900, 16, 10.97639, 11.00000, 10.00000, 12.00000, PASS
GSM900, 17, 9.16166, 9.00000, 8.00000, 10.00000, PASS
GSM900, 18, 7.14322, 7.00000, 6.00000, 8.00000, PASS
GSM900, 19, 5.20429, 5.10000, 4.00000, 6.30000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
DCS1800, 0, 29.53514, 29.50000, 29.00000, 30.00000, PASS
DCS1800, 1, 27.53291, 27.50000, 27.00000, 28.00000, PASS
DCS1800, 2, 26.00486, 26.00000, 25.00000, 26.50000, PASS
DCS1800, 3, 23.98710, 24.00000, 23.50000, 24.50000, PASS
DCS1800, 4, 21.98298, 22.00000, 21.50000, 22.50000, PASS
DCS1800, 5, 19.96888, 20.00000, 19.50000, 20.50000, PASS
DCS1800, 6, 17.96431, 18.00000, 17.50000, 18.50000, PASS
DCS1800, 7, 15.95289, 16.00000, 15.50000, 16.50000, PASS
DCS1800, 8, 13.91871, 14.00000, 13.50000, 14.50000, PASS
DCS1800, 9, 11.98854, 12.00000, 11.50000, 12.50000, PASS
DCS1800, 10, 9.95884, 10.00000, 9.00000, 11.00000, PASS
DCS1800, 11, 8.07127, 8.00000, 7.00000, 9.00000, PASS
DCS1800, 12, 6.21455, 6.20000, 5.00000, 7.00000, PASS
DCS1800, 13, 4.11094, 4.10000, 3.00000, 5.00000, PASS
DCS1800, 14, 2.45640, 2.50000, 1.50000, 3.50000, PASS
DCS1800, 15, 0.21684, 0.30000, -0.50000, 1.00000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
PCS1900, 0, 29.53998, 29.50000, 29.00000, 30.00000, PASS
PCS1900, 1, 27.41708, 27.40000, 26.70000, 28.00000, PASS
PCS1900, 2, 25.80020, 25.80000, 25.00000, 26.50000, PASS
PCS1900, 3, 24.01895, 24.00000, 23.50000, 24.50000, PASS
PCS1900, 4, 21.99698, 22.00000, 21.50000, 22.50000, PASS
PCS1900, 5, 19.93039, 20.00000, 19.50000, 20.50000, PASS
PCS1900, 6, 17.94464, 18.00000, 17.50000, 18.50000, PASS
PCS1900, 7, 15.93274, 16.00000, 15.50000, 16.50000, PASS
PCS1900, 8, 14.05060, 14.00000, 13.50000, 14.50000, PASS
PCS1900, 9, 11.94641, 12.00000, 11.50000, 12.50000, PASS
PCS1900, 10, 9.87070, 10.00000, 9.00000, 11.00000, PASS
PCS1900, 11, 7.90756, 7.90000, 7.00000, 9.00000, PASS
PCS1900, 12, 5.91504, 5.90000, 5.00000, 7.00000, PASS
PCS1900, 13, 3.95429, 3.90000, 2.90000, 5.50000, PASS
PCS1900, 14, 2.39572, 2.40000, 1.50000, 3.50000, PASS
PCS1900, 15, -0.01773, 0.20000, -0.50000, 1.00000, PASS
[GSM FHC UTS]
    Total: 4206 ms
 Start Time:09/17/18 16:43:14.161 
    Total: 100 ms
