[Report Generation Time (2018/09/21 07:15:33.517 )]
[GSM FHC]
 Start Time:09/21/18 07:15:25.084 
    Total: 3587 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        12,          0,         31,         PASS
[DCXO LPM Calibration]
Cload
62790
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
      3866,       2000,       7000,       PASS
     Slope,  MIN Slope,  MAX Slope, Check Result
  5.505376,   1.000000,  10.000000,       PASS
[AGC Calibration]
Band: (GSM850)
Arfcn, Gain offset, MAX, MIN, Check Result
140, 2.750, 8.500, -8.500, PASS
150, 2.750, 8.500, -8.500, PASS
160, 2.625, 8.500, -8.500, PASS
170, 2.500, 8.500, -8.500, PASS
180, 2.500, 8.500, -8.500, PASS
190, 2.375, 8.500, -8.500, PASS
200, 2.250, 8.500, -8.500, PASS
210, 2.250, 8.500, -8.500, PASS
220, 2.125, 8.500, -8.500, PASS
230, 2.125, 8.500, -8.500, PASS
240, 2.125, 8.500, -8.500, PASS
251, 2.125, 8.500, -8.500, PASS
Band: (GSM900)
Arfcn, Gain offset, MAX, MIN, Check Result
15, 2.750, 8.500, -8.500, PASS
30, 2.875, 8.500, -8.500, PASS
45, 2.875, 8.500, -8.500, PASS
55, 3.000, 8.500, -8.500, PASS
65, 3.000, 8.500, -8.500, PASS
75, 3.000, 8.500, -8.500, PASS
90, 3.000, 8.500, -8.500, PASS
105, 3.000, 8.500, -8.500, PASS
975, 2.250, 8.500, -8.500, PASS
1000, 2.375, 8.500, -8.500, PASS
1010, 2.500, 8.500, -8.500, PASS
1023, 2.500, 8.500, -8.500, PASS
Band: (DCS1800)
Arfcn, Gain offset, MAX, MIN, Check Result
540, -1.250, 8.500, -9.500, PASS
570, -1.125, 8.500, -9.500, PASS
600, -1.125, 8.500, -9.500, PASS
630, -1.000, 8.500, -9.500, PASS
670, -0.875, 8.500, -9.500, PASS
700, -0.750, 8.500, -9.500, PASS
730, -0.625, 8.500, -9.500, PASS
760, -0.500, 8.500, -9.500, PASS
790, -0.375, 8.500, -9.500, PASS
820, -0.250, 8.500, -9.500, PASS
850, 0.000, 8.500, -9.500, PASS
885, 0.000, 8.500, -9.500, PASS
Band: (PCS1900)
Arfcn, Gain offset, MAX, MIN, Check Result
530, 2.375, 8.500, -9.500, PASS
550, 2.625, 8.500, -9.500, PASS
570, 2.750, 8.500, -9.500, PASS
600, 3.000, 8.500, -9.500, PASS
630, 3.375, 8.500, -9.500, PASS
660, 3.750, 8.500, -9.500, PASS
690, 4.000, 8.500, -9.500, PASS
720, 4.250, 8.500, -9.500, PASS
750, 4.375, 8.500, -9.500, PASS
770, 4.500, 8.500, -9.500, PASS
790, 4.625, 8.500, -9.500, PASS
810, 4.875, 8.500, -9.500, PASS
 Start Time:09/21/18 07:15:28.861 
[GSM APC Calibration]
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
1, 190, 5, 587, 32.50000, 1.00000
1, 190, 6, 477, 30.50000, 1.00000
1, 190, 7, 418, 29.10000, 1.00000
1, 190, 8, 351, 27.10000, 1.00000
1, 190, 9, 299, 25.10000, 1.00000
1, 190, 10, 257, 23.10000, 1.00000
1, 190, 11, 223, 21.10000, 1.00000
1, 190, 12, 197, 19.10000, 1.00000
1, 190, 13, 177, 17.10000, 1.00000
1, 190, 14, 161, 15.10000, 1.00000
1, 190, 15, 148, 13.10000, 1.00000
1, 190, 16, 137, 11.00000, 1.00000
1, 190, 17, 129, 9.00000, 1.00000
1, 190, 18, 123, 7.00000, 1.00000
1, 190, 19, 117, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
2, 65, 5, 611, 32.50000, 1.00000
2, 65, 6, 475, 30.50000, 1.00000
2, 65, 7, 412, 29.10000, 1.00000
2, 65, 8, 346, 27.10000, 1.00000
2, 65, 9, 293, 25.10000, 1.00000
2, 65, 10, 251, 23.10000, 1.00000
2, 65, 11, 218, 21.10000, 1.00000
2, 65, 12, 192, 19.10000, 1.00000
2, 65, 13, 172, 17.10000, 1.00000
2, 65, 14, 156, 15.10000, 1.00000
2, 65, 15, 144, 13.10000, 1.00000
2, 65, 16, 134, 11.00000, 1.00000
2, 65, 17, 127, 9.00000, 1.00000
2, 65, 18, 120, 7.00000, 1.00000
2, 65, 19, 113, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
3, 700, 0, 602, 29.50000, 1.00000
3, 700, 1, 451, 27.50000, 1.00000
3, 700, 2, 394, 26.00000, 1.00000
3, 700, 3, 334, 24.00000, 1.00000
3, 700, 4, 286, 22.00000, 1.00000
3, 700, 5, 248, 20.00000, 1.00000
3, 700, 6, 218, 18.00000, 1.00000
3, 700, 7, 194, 16.00000, 1.00000
3, 700, 8, 175, 14.00000, 1.00000
3, 700, 9, 160, 12.00000, 1.00000
3, 700, 10, 148, 10.00000, 1.00000
3, 700, 11, 138, 8.00000, 1.00000
3, 700, 12, 131, 6.20000, 1.00000
3, 700, 13, 124, 4.10000, 1.00000
3, 700, 14, 120, 2.50000, 1.00000
3, 700, 15, 115, 0.30000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
4, 660, 0, 560, 29.50000, 1.00000
4, 660, 1, 434, 27.40000, 1.00000
4, 660, 2, 376, 25.80000, 1.00000
4, 660, 3, 324, 24.00000, 1.00000
4, 660, 4, 278, 22.00000, 1.00000
4, 660, 5, 241, 20.00000, 1.00000
4, 660, 6, 212, 18.00000, 1.00000
4, 660, 7, 189, 16.00000, 1.00000
4, 660, 8, 171, 14.00000, 1.00000
4, 660, 9, 156, 12.00000, 1.00000
4, 660, 10, 145, 10.00000, 1.00000
4, 660, 11, 135, 7.90000, 1.00000
