[Report Generation Time (2018/09/21 07:26:14.787 )]
[GSM FHC]
 Start Time:09/21/18 07:26:05.679 
    Total: 4174 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        14,          0,         31,         PASS
[DCXO LPM Calibration]
Cload
58604
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
      4113,       2000,       7000,       PASS
     Slope,  MIN Slope,  MAX Slope, Check Result
  5.752809,   1.000000,  10.000000,       PASS
[AGC Calibration]
Band: (GSM850)
Arfcn, Gain offset, MAX, MIN, Check Result
140, 2.625, 8.500, -8.500, PASS
150, 2.625, 8.500, -8.500, PASS
160, 2.500, 8.500, -8.500, PASS
170, 2.375, 8.500, -8.500, PASS
180, 2.375, 8.500, -8.500, PASS
190, 2.375, 8.500, -8.500, PASS
200, 2.250, 8.500, -8.500, PASS
210, 2.250, 8.500, -8.500, PASS
220, 2.125, 8.500, -8.500, PASS
230, 2.125, 8.500, -8.500, PASS
240, 2.125, 8.500, -8.500, PASS
251, 2.125, 8.500, -8.500, PASS
Band: (GSM900)
Arfcn, Gain offset, MAX, MIN, Check Result
15, 3.000, 8.500, -8.500, PASS
30, 3.125, 8.500, -8.500, PASS
45, 3.250, 8.500, -8.500, PASS
55, 3.375, 8.500, -8.500, PASS
65, 3.375, 8.500, -8.500, PASS
75, 3.375, 8.500, -8.500, PASS
90, 3.375, 8.500, -8.500, PASS
105, 3.375, 8.500, -8.500, PASS
975, 2.500, 8.500, -8.500, PASS
1000, 2.625, 8.500, -8.500, PASS
1010, 2.750, 8.500, -8.500, PASS
1023, 2.875, 8.500, -8.500, PASS
Band: (DCS1800)
Arfcn, Gain offset, MAX, MIN, Check Result
540, -0.750, 8.500, -9.500, PASS
570, -0.625, 8.500, -9.500, PASS
600, -0.625, 8.500, -9.500, PASS
630, -0.625, 8.500, -9.500, PASS
670, -0.500, 8.500, -9.500, PASS
700, -0.375, 8.500, -9.500, PASS
730, -0.250, 8.500, -9.500, PASS
760, -0.125, 8.500, -9.500, PASS
790, 0.000, 8.500, -9.500, PASS
820, 0.125, 8.500, -9.500, PASS
850, 0.375, 8.500, -9.500, PASS
885, 0.625, 8.500, -9.500, PASS
Band: (PCS1900)
Arfcn, Gain offset, MAX, MIN, Check Result
530, 2.750, 8.500, -9.500, PASS
550, 3.000, 8.500, -9.500, PASS
570, 3.125, 8.500, -9.500, PASS
600, 3.375, 8.500, -9.500, PASS
630, 3.750, 8.500, -9.500, PASS
660, 4.125, 8.500, -9.500, PASS
690, 4.375, 8.500, -9.500, PASS
720, 4.500, 8.500, -9.500, PASS
750, 4.750, 8.500, -9.500, PASS
770, 4.875, 8.500, -9.500, PASS
790, 5.000, 8.500, -9.500, PASS
810, 5.250, 8.500, -9.500, PASS
[GSM FHC UTS]
 Start Time:09/21/18 07:26:10.012 
[FHC TX Subband Calibration]
Band: (GSM850)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (GSM900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (DCS1800)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (PCS1900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
    Total: 4695 ms
[GSM APC Calibration]
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
1, 190, 5, 588, 32.50000, 1.00000
1, 190, 6, 462, 30.50000, 1.00000
1, 190, 7, 404, 29.10000, 1.00000
1, 190, 8, 338, 27.10000, 1.00000
1, 190, 9, 286, 25.10000, 1.00000
1, 190, 10, 244, 23.10000, 1.00000
1, 190, 11, 212, 21.10000, 1.00000
1, 190, 12, 186, 19.10000, 1.00000
1, 190, 13, 166, 17.10000, 1.00000
1, 190, 14, 150, 15.10000, 1.00000
1, 190, 15, 137, 13.10000, 1.00000
1, 190, 16, 127, 11.00000, 1.00000
1, 190, 17, 119, 9.00000, 1.00000
1, 190, 18, 113, 7.00000, 1.00000
1, 190, 19, 107, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
2, 65, 5, 611, 32.50000, 1.00000
2, 65, 6, 464, 30.50000, 1.00000
2, 65, 7, 403, 29.10000, 1.00000
2, 65, 8, 335, 27.10000, 1.00000
2, 65, 9, 283, 25.10000, 1.00000
2, 65, 10, 240, 23.10000, 1.00000
2, 65, 11, 208, 21.10000, 1.00000
2, 65, 12, 182, 19.10000, 1.00000
2, 65, 13, 162, 17.10000, 1.00000
2, 65, 14, 147, 15.10000, 1.00000
2, 65, 15, 134, 13.10000, 1.00000
2, 65, 16, 124, 11.00000, 1.00000
2, 65, 17, 117, 9.00000, 1.00000
2, 65, 18, 111, 7.00000, 1.00000
2, 65, 19, 105, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
3, 700, 0, 640, 29.50000, 1.00000
3, 700, 1, 453, 27.50000, 1.00000
3, 700, 2, 381, 26.00000, 1.00000
3, 700, 3, 322, 24.00000, 1.00000
3, 700, 4, 275, 22.00000, 1.00000
3, 700, 5, 236, 20.00000, 1.00000
3, 700, 6, 207, 18.00000, 1.00000
3, 700, 7, 184, 16.00000, 1.00000
3, 700, 8, 165, 14.00000, 1.00000
3, 700, 9, 150, 12.00000, 1.00000
3, 700, 10, 138, 10.00000, 1.00000
3, 700, 11, 129, 8.00000, 1.00000
3, 700, 12, 122, 6.20000, 1.00000
3, 700, 13, 116, 4.10000, 1.00000
3, 700, 14, 112, 2.50000, 1.00000
3, 700, 15, 107, 0.30000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
4, 660, 0, 547, 29.50000, 1.00000
4, 660, 1, 414, 27.40000, 1.00000
4, 660, 2, 358, 25.80000, 1.00000
4, 660, 3, 307, 24.00000, 1.00000
4, 660, 4, 263, 22.00000, 1.00000
4, 660, 5, 227, 20.00000, 1.00000
4, 660, 6, 199, 18.00000, 1.00000
4, 660, 7, 177, 16.00000, 1.00000
4, 660, 8, 160, 14.00000, 1.00000
4, 660, 9, 146, 12.00000, 1.00000
4, 660, 10, 135, 10.00000, 1.00000
4, 660, 11, 126, 7.90000, 1.00000
4, 660, 12, 119, 5.90000, 1.00000
4, 660, 13, 114, 3.90000, 1.00000
4, 660, 14, 110, 2.40000, 1.00000
4, 660, 15, 106, 0.20000, 1.00000
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM850, 5, 32.51075, 32.50000, 32.00000, 33.00000, PASS
GSM850, 6, 30.49103, 30.50000, 30.00000, 31.00000, PASS
GSM850, 7, 29.11481, 29.10000, 28.50000, 29.50000, PASS
GSM850, 8, 27.12464, 27.10000, 26.50000, 27.80000, PASS
GSM850, 9, 25.12174, 25.10000, 24.50000, 25.80000, PASS
GSM850, 10, 23.12125, 23.10000, 22.50000, 23.80000, PASS
GSM850, 11, 21.14255, 21.10000, 20.50000, 21.80000, PASS
GSM850, 12, 19.10966, 19.10000, 18.50000, 19.80000, PASS
GSM850, 13, 17.12028, 17.10000, 16.50000, 17.80000, PASS
