[Report Generation Time (2018/09/21 07:13:41.178 )]
[GSM FHC]
 Start Time:09/21/18 07:13:33.075 
    Total: 3491 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        12,          0,         31,         PASS
[DCXO LPM Calibration]
Cload
62790
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
      4048,       2000,       7000,       PASS
     Slope,  MIN Slope,  MAX Slope, Check Result
  5.505376,   1.000000,  10.000000,       PASS
[AGC Calibration]
Band: (GSM850)
Arfcn, Gain offset, MAX, MIN, Check Result
140, 4.125, 8.500, -8.500, PASS
150, 4.125, 8.500, -8.500, PASS
160, 4.000, 8.500, -8.500, PASS
170, 3.875, 8.500, -8.500, PASS
180, 3.875, 8.500, -8.500, PASS
190, 3.750, 8.500, -8.500, PASS
200, 3.750, 8.500, -8.500, PASS
210, 3.625, 8.500, -8.500, PASS
220, 3.625, 8.500, -8.500, PASS
230, 3.625, 8.500, -8.500, PASS
240, 3.750, 8.500, -8.500, PASS
251, 3.750, 8.500, -8.500, PASS
Band: (GSM900)
Arfcn, Gain offset, MAX, MIN, Check Result
15, 3.875, 8.500, -8.500, PASS
30, 4.000, 8.500, -8.500, PASS
45, 4.000, 8.500, -8.500, PASS
55, 4.125, 8.500, -8.500, PASS
65, 4.125, 8.500, -8.500, PASS
75, 4.125, 8.500, -8.500, PASS
90, 4.000, 8.500, -8.500, PASS
105, 3.875, 8.500, -8.500, PASS
975, 3.625, 8.500, -8.500, PASS
1000, 3.750, 8.500, -8.500, PASS
1010, 3.625, 8.500, -8.500, PASS
1023, 3.750, 8.500, -8.500, PASS
Band: (DCS1800)
Arfcn, Gain offset, MAX, MIN, Check Result
540, 2.000, 8.500, -9.500, PASS
570, 2.125, 8.500, -9.500, PASS
600, 2.250, 8.500, -9.500, PASS
630, 2.250, 8.500, -9.500, PASS
670, 2.125, 8.500, -9.500, PASS
700, 2.000, 8.500, -9.500, PASS
730, 2.000, 8.500, -9.500, PASS
760, 2.125, 8.500, -9.500, PASS
790, 2.250, 8.500, -9.500, PASS
820, 2.250, 8.500, -9.500, PASS
850, 2.125, 8.500, -9.500, PASS
885, -2.875, 8.500, -9.500, PASS
Band: (PCS1900)
Arfcn, Gain offset, MAX, MIN, Check Result
530, 1.625, 8.500, -9.500, PASS
550, 1.625, 8.500, -9.500, PASS
570, 1.750, 8.500, -9.500, PASS
600, 1.750, 8.500, -9.500, PASS
630, 1.750, 8.500, -9.500, PASS
660, 1.750, 8.500, -9.500, PASS
690, 1.750, 8.500, -9.500, PASS
720, 1.875, 8.500, -9.500, PASS
750, 1.875, 8.500, -9.500, PASS
770, 2.000, 8.500, -9.500, PASS
790, 2.125, 8.500, -9.500, PASS
810, 2.125, 8.500, -9.500, PASS
 Start Time:09/21/18 07:13:36.726 
[GSM APC Calibration]
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
1, 190, 5, 497, 32.50000, 1.00000
1, 190, 6, 394, 30.50000, 1.00000
1, 190, 7, 349, 29.10000, 1.00000
1, 190, 8, 303, 27.10000, 1.00000
1, 190, 9, 269, 25.10000, 1.00000
1, 190, 10, 241, 23.10000, 1.00000
1, 190, 11, 221, 21.10000, 1.00000
1, 190, 12, 204, 19.10000, 1.00000
1, 190, 13, 191, 17.10000, 1.00000
1, 190, 14, 180, 15.10000, 1.00000
1, 190, 15, 170, 13.10000, 1.00000
1, 190, 16, 161, 11.00000, 1.00000
1, 190, 17, 154, 9.00000, 1.00000
1, 190, 18, 147, 7.00000, 1.00000
1, 190, 19, 142, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
2, 65, 5, 504, 32.50000, 1.00000
2, 65, 6, 401, 30.50000, 1.00000
2, 65, 7, 358, 29.10000, 1.00000
2, 65, 8, 311, 27.10000, 1.00000
2, 65, 9, 276, 25.10000, 1.00000
2, 65, 10, 250, 23.10000, 1.00000
2, 65, 11, 229, 21.10000, 1.00000
2, 65, 12, 212, 19.10000, 1.00000
2, 65, 13, 199, 17.10000, 1.00000
2, 65, 14, 187, 15.10000, 1.00000
2, 65, 15, 177, 13.10000, 1.00000
2, 65, 16, 167, 11.00000, 1.00000
2, 65, 17, 159, 9.00000, 1.00000
2, 65, 18, 152, 7.00000, 1.00000
2, 65, 19, 146, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
3, 700, 0, 589, 29.50000, 1.00000
3, 700, 1, 451, 27.50000, 1.00000
3, 700, 2, 393, 26.00000, 1.00000
3, 700, 3, 339, 24.00000, 1.00000
3, 700, 4, 299, 22.00000, 1.00000
3, 700, 5, 268, 20.00000, 1.00000
3, 700, 6, 243, 18.00000, 1.00000
3, 700, 7, 224, 16.00000, 1.00000
3, 700, 8, 209, 14.00000, 1.00000
3, 700, 9, 196, 12.00000, 1.00000
3, 700, 10, 185, 10.00000, 1.00000
3, 700, 11, 175, 8.00000, 1.00000
3, 700, 12, 168, 6.20000, 1.00000
3, 700, 13, 160, 4.10000, 1.00000
3, 700, 14, 155, 2.50000, 1.00000
3, 700, 15, 149, 0.30000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
4, 660, 0, 543, 29.50000, 1.00000
4, 660, 1, 432, 27.40000, 1.00000
4, 660, 2, 379, 25.80000, 1.00000
4, 660, 3, 335, 24.00000, 1.00000
4, 660, 4, 298, 22.00000, 1.00000
4, 660, 5, 269, 20.00000, 1.00000
4, 660, 6, 246, 18.00000, 1.00000
4, 660, 7, 227, 16.00000, 1.00000
4, 660, 8, 212, 14.00000, 1.00000
4, 660, 9, 199, 12.00000, 1.00000
4, 660, 10, 188, 10.00000, 1.00000
4, 660, 11, 178, 7.90000, 1.00000
4, 660, 12, 170, 5.90000, 1.00000
4, 660, 13, 163, 3.90000, 1.00000
4, 660, 14, 158, 2.40000, 1.00000
4, 660, 15, 151, 0.20000, 1.00000
[FHC TX Subband Calibration]
Band: (GSM850)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (GSM900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (DCS1800)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (PCS1900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM850, 5, 32.53629, 32.50000, 32.00000, 33.00000, PASS
GSM850, 6, 30.55445, 30.50000, 30.00000, 31.00000, PASS
GSM850, 7, 29.16584, 29.10000, 28.50000, 29.50000, PASS
GSM850, 8, 27.16224, 27.10000, 26.50000, 27.80000, PASS
GSM850, 9, 25.17457, 25.10000, 24.50000, 25.80000, PASS
GSM850, 10, 23.12803, 23.10000, 22.50000, 23.80000, PASS
GSM850, 11, 21.17734, 21.10000, 20.50000, 21.80000, PASS
GSM850, 12, 19.08405, 19.10000, 18.50000, 19.80000, PASS
GSM850, 13, 17.11646, 17.10000, 16.50000, 17.80000, PASS
GSM850, 14, 15.17173, 15.10000, 14.50000, 15.80000, PASS
GSM850, 15, 13.11902, 13.10000, 12.50000, 13.80000, PASS
GSM850, 16, 10.97343, 11.00000, 10.00000, 12.00000, PASS
GSM850, 17, 9.06785, 9.00000, 8.00000, 10.00000, PASS
GSM850, 18, 6.92362, 7.00000, 6.00000, 8.00000, PASS
GSM850, 19, 5.20191, 5.10000, 4.00000, 6.00000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM900, 5, 32.52631, 32.50000, 32.00000, 33.00000, PASS
GSM900, 6, 30.52582, 30.50000, 30.00000, 31.00000, PASS
GSM900, 7, 29.16862, 29.10000, 28.50000, 29.50000, PASS
GSM900, 8, 27.13215, 27.10000, 26.50000, 27.80000, PASS
GSM900, 9, 25.09644, 25.10000, 24.50000, 25.80000, PASS
GSM900, 10, 23.20435, 23.10000, 22.50000, 23.80000, PASS
GSM900, 11, 21.17020, 21.10000, 20.50000, 21.80000, PASS
GSM900, 12, 19.10044, 19.10000, 18.50000, 19.80000, PASS
GSM900, 13, 17.20399, 17.10000, 16.50000, 17.80000, PASS
GSM900, 14, 15.17167, 15.10000, 14.50000, 15.80000, PASS
GSM900, 15, 13.24616, 13.10000, 12.50000, 13.80000, PASS
GSM900, 16, 11.01636, 11.00000, 10.00000, 12.00000, PASS
GSM900, 17, 8.97156, 9.00000, 8.00000, 10.00000, PASS
GSM900, 18, 6.92255, 7.00000, 6.00000, 8.00000, PASS
GSM900, 19, 4.99689, 5.10000, 4.00000, 6.30000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
DCS1800, 0, 29.51729, 29.50000, 29.00000, 30.00000, PASS
DCS1800, 1, 27.52458, 27.50000, 27.00000, 28.00000, PASS
DCS1800, 2, 26.01176, 26.00000, 25.00000, 26.50000, PASS
DCS1800, 3, 24.01548, 24.00000, 23.50000, 24.50000, PASS
DCS1800, 4, 22.02238, 22.00000, 21.50000, 22.50000, PASS
DCS1800, 5, 19.99687, 20.00000, 19.50000, 20.50000, PASS
DCS1800, 6, 17.97502, 18.00000, 17.50000, 18.50000, PASS
DCS1800, 7, 15.97188, 16.00000, 15.50000, 16.50000, PASS
DCS1800, 8, 14.02440, 14.00000, 13.50000, 14.50000, PASS
DCS1800, 9, 12.01228, 12.00000, 11.50000, 12.50000, PASS
DCS1800, 10, 9.98845, 10.00000, 9.00000, 11.00000, PASS
DCS1800, 11, 7.83067, 8.00000, 7.00000, 9.00000, PASS
DCS1800, 12, 6.10975, 6.20000, 5.00000, 7.00000, PASS
DCS1800, 13, 3.90394, 4.10000, 3.00000, 5.00000, PASS
DCS1800, 14, 2.37843, 2.50000, 1.50000, 3.50000, PASS
DCS1800, 15, 0.33421, 0.30000, -0.50000, 1.00000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
PCS1900, 0, 29.55435, 29.50000, 29.00000, 30.00000, PASS
PCS1900, 1, 27.44711, 27.40000, 26.70000, 28.00000, PASS
PCS1900, 2, 25.82535, 25.80000, 25.00000, 26.50000, PASS
PCS1900, 3, 24.01050, 24.00000, 23.50000, 24.50000, PASS
PCS1900, 4, 22.01685, 22.00000, 21.50000, 22.50000, PASS
PCS1900, 5, 19.98718, 20.00000, 19.50000, 20.50000, PASS
PCS1900, 6, 18.03598, 18.00000, 17.50000, 18.50000, PASS
PCS1900, 7, 15.97260, 16.00000, 15.50000, 16.50000, PASS
PCS1900, 8, 13.99091, 14.00000, 13.50000, 14.50000, PASS
PCS1900, 9, 11.95206, 12.00000, 11.50000, 12.50000, PASS
PCS1900, 10, 9.94794, 10.00000, 9.00000, 11.00000, PASS
PCS1900, 11, 7.81299, 7.90000, 7.00000, 9.00000, PASS
PCS1900, 12, 5.89398, 5.90000, 5.00000, 7.00000, PASS
PCS1900, 13, 3.99793, 3.90000, 2.90000, 5.50000, PASS
PCS1900, 14, 2.49478, 2.40000, 1.50000, 3.50000, PASS
PCS1900, 15, 0.17456, 0.20000, -0.50000, 1.00000, PASS
[GSM FHC UTS]
    Total: 4344 ms
 Start Time:09/21/18 07:13:41.136 
    Total: 38 ms
