[Report Generation Time (2018/09/21 08:31:22.432 )]
[GSM FHC]
 Start Time:09/21/18 08:31:13.313 
    Total: 3581 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        14,          0,         31,         PASS
[DCXO LPM Calibration]
Cload
58604
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
      3832,       2000,       7000,       PASS
     Slope,  MIN Slope,  MAX Slope, Check Result
  5.505376,   1.000000,  10.000000,       PASS
[AGC Calibration]
Band: (GSM850)
Arfcn, Gain offset, MAX, MIN, Check Result
140, 3.000, 8.500, -8.500, PASS
150, 2.875, 8.500, -8.500, PASS
160, 2.875, 8.500, -8.500, PASS
170, 2.625, 8.500, -8.500, PASS
180, 2.625, 8.500, -8.500, PASS
190, 2.625, 8.500, -8.500, PASS
200, 2.500, 8.500, -8.500, PASS
210, 2.375, 8.500, -8.500, PASS
220, 2.375, 8.500, -8.500, PASS
230, 2.375, 8.500, -8.500, PASS
240, 2.375, 8.500, -8.500, PASS
251, 2.375, 8.500, -8.500, PASS
Band: (GSM900)
Arfcn, Gain offset, MAX, MIN, Check Result
15, 2.875, 8.500, -8.500, PASS
30, 3.125, 8.500, -8.500, PASS
45, 3.125, 8.500, -8.500, PASS
55, 3.250, 8.500, -8.500, PASS
65, 3.250, 8.500, -8.500, PASS
75, 3.250, 8.500, -8.500, PASS
90, 3.250, 8.500, -8.500, PASS
105, 3.250, 8.500, -8.500, PASS
975, 2.500, 8.500, -8.500, PASS
1000, 2.625, 8.500, -8.500, PASS
1010, 2.625, 8.500, -8.500, PASS
1023, 2.750, 8.500, -8.500, PASS
Band: (DCS1800)
Arfcn, Gain offset, MAX, MIN, Check Result
540, -0.625, 8.500, -9.500, PASS
570, -0.500, 8.500, -9.500, PASS
600, -0.500, 8.500, -9.500, PASS
630, -0.500, 8.500, -9.500, PASS
670, -0.375, 8.500, -9.500, PASS
700, -0.250, 8.500, -9.500, PASS
730, -0.125, 8.500, -9.500, PASS
760, 0.000, 8.500, -9.500, PASS
790, 0.125, 8.500, -9.500, PASS
820, 0.250, 8.500, -9.500, PASS
850, 0.500, 8.500, -9.500, PASS
885, 0.750, 8.500, -9.500, PASS
Band: (PCS1900)
Arfcn, Gain offset, MAX, MIN, Check Result
530, 2.750, 8.500, -9.500, PASS
550, 2.875, 8.500, -9.500, PASS
570, 3.000, 8.500, -9.500, PASS
600, 3.375, 8.500, -9.500, PASS
630, 3.625, 8.500, -9.500, PASS
660, 4.000, 8.500, -9.500, PASS
690, 4.125, 8.500, -9.500, PASS
720, 4.375, 8.500, -9.500, PASS
750, 4.625, 8.500, -9.500, PASS
770, 4.750, 8.500, -9.500, PASS
790, 4.875, 8.500, -9.500, PASS
810, 5.125, 8.500, -9.500, PASS
[GSM FHC UTS]
 Start Time:09/21/18 08:31:17.025 
[FHC TX Subband Calibration]
Band: (GSM850)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (GSM900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (DCS1800)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (PCS1900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
    Total: 5268 ms
[GSM APC Calibration]
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
1, 190, 5, 580, 32.50000, 1.00000
1, 190, 6, 472, 30.50000, 1.00000
1, 190, 7, 413, 29.10000, 1.00000
1, 190, 8, 346, 27.10000, 1.00000
1, 190, 9, 293, 25.10000, 1.00000
1, 190, 10, 252, 23.10000, 1.00000
1, 190, 11, 218, 21.10000, 1.00000
1, 190, 12, 193, 19.10000, 1.00000
1, 190, 13, 172, 17.10000, 1.00000
1, 190, 14, 156, 15.10000, 1.00000
1, 190, 15, 143, 13.10000, 1.00000
1, 190, 16, 133, 11.00000, 1.00000
1, 190, 17, 125, 9.00000, 1.00000
1, 190, 18, 119, 7.00000, 1.00000
1, 190, 19, 113, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
2, 65, 5, 598, 32.50000, 1.00000
2, 65, 6, 473, 30.50000, 1.00000
2, 65, 7, 413, 29.10000, 1.00000
2, 65, 8, 345, 27.10000, 1.00000
2, 65, 9, 292, 25.10000, 1.00000
2, 65, 10, 249, 23.10000, 1.00000
2, 65, 11, 216, 21.10000, 1.00000
2, 65, 12, 190, 19.10000, 1.00000
2, 65, 13, 170, 17.10000, 1.00000
2, 65, 14, 154, 15.10000, 1.00000
2, 65, 15, 141, 13.10000, 1.00000
2, 65, 16, 131, 11.00000, 1.00000
2, 65, 17, 124, 9.00000, 1.00000
2, 65, 18, 117, 7.00000, 1.00000
2, 65, 19, 111, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
3, 700, 0, 568, 29.50000, 1.00000
3, 700, 1, 441, 27.50000, 1.00000
3, 700, 2, 385, 26.00000, 1.00000
3, 700, 3, 326, 24.00000, 1.00000
3, 700, 4, 279, 22.00000, 1.00000
3, 700, 5, 241, 20.00000, 1.00000
3, 700, 6, 212, 18.00000, 1.00000
3, 700, 7, 189, 16.00000, 1.00000
3, 700, 8, 170, 14.00000, 1.00000
3, 700, 9, 156, 12.00000, 1.00000
3, 700, 10, 144, 10.00000, 1.00000
3, 700, 11, 135, 8.00000, 1.00000
3, 700, 12, 128, 6.20000, 1.00000
3, 700, 13, 122, 4.10000, 1.00000
3, 700, 14, 118, 2.50000, 1.00000
3, 700, 15, 113, 0.30000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
4, 660, 0, 547, 29.50000, 1.00000
4, 660, 1, 436, 27.40000, 1.00000
4, 660, 2, 378, 25.80000, 1.00000
4, 660, 3, 326, 24.00000, 1.00000
4, 660, 4, 279, 22.00000, 1.00000
4, 660, 5, 241, 20.00000, 1.00000
4, 660, 6, 212, 18.00000, 1.00000
4, 660, 7, 189, 16.00000, 1.00000
4, 660, 8, 171, 14.00000, 1.00000
4, 660, 9, 156, 12.00000, 1.00000
4, 660, 10, 145, 10.00000, 1.00000
4, 660, 11, 135, 7.90000, 1.00000
4, 660, 12, 128, 5.90000, 1.00000
4, 660, 13, 122, 3.90000, 1.00000
4, 660, 14, 119, 2.40000, 1.00000
4, 660, 15, 114, 0.20000, 1.00000
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM850, 5, 32.51728, 32.50000, 32.00000, 33.00000, PASS
GSM850, 6, 30.51557, 30.50000, 30.00000, 31.00000, PASS
GSM850, 7, 29.11848, 29.10000, 28.50000, 29.50000, PASS
GSM850, 8, 27.11896, 27.10000, 26.50000, 27.80000, PASS
GSM850, 9, 25.09888, 25.10000, 24.50000, 25.80000, PASS
GSM850, 10, 23.17512, 23.10000, 22.50000, 23.80000, PASS
GSM850, 11, 21.09901, 21.10000, 20.50000, 21.80000, PASS
GSM850, 12, 19.16093, 19.10000, 18.50000, 19.80000, PASS
GSM850, 13, 17.10993, 17.10000, 16.50000, 17.80000, PASS
