[Report Generation Time (2018/09/17 08:26:48.408 )]
[GSM FHC]
 Start Time:09/17/18 08:26:40.176 
    Total: 3651 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        10,          0,         31,         PASS
[DCXO LPM Calibration]
Cload
66976
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
      4050,       2000,       7000,       PASS
     Slope,  MIN Slope,  MAX Slope, Check Result
  5.626374,   1.000000,  10.000000,       PASS
[AGC Calibration]
Band: (GSM850)
Arfcn, Gain offset, MAX, MIN, Check Result
140, 3.750, 8.500, -8.500, PASS
150, 3.625, 8.500, -8.500, PASS
160, 3.625, 8.500, -8.500, PASS
170, 3.375, 8.500, -8.500, PASS
180, 3.375, 8.500, -8.500, PASS
190, 3.250, 8.500, -8.500, PASS
200, 3.250, 8.500, -8.500, PASS
210, 3.250, 8.500, -8.500, PASS
220, 3.250, 8.500, -8.500, PASS
230, 3.250, 8.500, -8.500, PASS
240, 3.250, 8.500, -8.500, PASS
251, 3.375, 8.500, -8.500, PASS
Band: (GSM900)
Arfcn, Gain offset, MAX, MIN, Check Result
15, 3.375, 8.500, -8.500, PASS
30, 3.375, 8.500, -8.500, PASS
45, 3.500, 8.500, -8.500, PASS
55, 3.500, 8.500, -8.500, PASS
65, 3.500, 8.500, -8.500, PASS
75, 3.375, 8.500, -8.500, PASS
90, 3.375, 8.500, -8.500, PASS
105, 3.250, 8.500, -8.500, PASS
975, 3.000, 8.500, -8.500, PASS
1000, 3.125, 8.500, -8.500, PASS
1010, 3.125, 8.500, -8.500, PASS
1023, 3.250, 8.500, -8.500, PASS
Band: (DCS1800)
Arfcn, Gain offset, MAX, MIN, Check Result
540, 0.500, 8.500, -9.500, PASS
570, 0.625, 8.500, -9.500, PASS
600, 0.750, 8.500, -9.500, PASS
630, 0.625, 8.500, -9.500, PASS
670, 0.625, 8.500, -9.500, PASS
700, 0.625, 8.500, -9.500, PASS
730, 0.750, 8.500, -9.500, PASS
760, 0.750, 8.500, -9.500, PASS
790, 0.875, 8.500, -9.500, PASS
820, 0.875, 8.500, -9.500, PASS
850, 0.750, 8.500, -9.500, PASS
885, 0.625, 8.500, -9.500, PASS
Band: (PCS1900)
Arfcn, Gain offset, MAX, MIN, Check Result
530, 0.625, 8.500, -9.500, PASS
550, 0.750, 8.500, -9.500, PASS
570, 0.750, 8.500, -9.500, PASS
600, 0.875, 8.500, -9.500, PASS
630, 0.875, 8.500, -9.500, PASS
660, 0.875, 8.500, -9.500, PASS
690, 1.000, 8.500, -9.500, PASS
720, 1.250, 8.500, -9.500, PASS
750, 1.375, 8.500, -9.500, PASS
770, 1.500, 8.500, -9.500, PASS
790, 1.625, 8.500, -9.500, PASS
810, 1.625, 8.500, -9.500, PASS
 Start Time:09/17/18 08:26:43.872 
[GSM APC Calibration]
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
1, 190, 5, 512, 32.50000, 1.00000
1, 190, 6, 403, 30.50000, 1.00000
1, 190, 7, 356, 29.10000, 1.00000
1, 190, 8, 309, 27.10000, 1.00000
1, 190, 9, 274, 25.10000, 1.00000
1, 190, 10, 247, 23.10000, 1.00000
1, 190, 11, 225, 21.10000, 1.00000
1, 190, 12, 209, 19.10000, 1.00000
1, 190, 13, 195, 17.10000, 1.00000
1, 190, 14, 183, 15.10000, 1.00000
1, 190, 15, 174, 13.10000, 1.00000
1, 190, 16, 165, 11.00000, 1.00000
1, 190, 17, 157, 9.00000, 1.00000
1, 190, 18, 150, 7.00000, 1.00000
1, 190, 19, 145, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
2, 65, 5, 515, 32.50000, 1.00000
2, 65, 6, 412, 30.50000, 1.00000
2, 65, 7, 366, 29.10000, 1.00000
2, 65, 8, 318, 27.10000, 1.00000
2, 65, 9, 283, 25.10000, 1.00000
2, 65, 10, 256, 23.10000, 1.00000
2, 65, 11, 234, 21.10000, 1.00000
2, 65, 12, 217, 19.10000, 1.00000
2, 65, 13, 203, 17.10000, 1.00000
2, 65, 14, 191, 15.10000, 1.00000
2, 65, 15, 180, 13.10000, 1.00000
2, 65, 16, 171, 11.00000, 1.00000
2, 65, 17, 163, 9.00000, 1.00000
2, 65, 18, 156, 7.00000, 1.00000
2, 65, 19, 150, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
3, 700, 0, 496, 29.50000, 1.00000
3, 700, 1, 402, 27.50000, 1.00000
3, 700, 2, 357, 26.00000, 1.00000
3, 700, 3, 313, 24.00000, 1.00000
3, 700, 4, 278, 22.00000, 1.00000
3, 700, 5, 251, 20.00000, 1.00000
3, 700, 6, 230, 18.00000, 1.00000
3, 700, 7, 214, 16.00000, 1.00000
3, 700, 8, 200, 14.00000, 1.00000
3, 700, 9, 189, 12.00000, 1.00000
3, 700, 10, 179, 10.00000, 1.00000
3, 700, 11, 170, 8.00000, 1.00000
3, 700, 12, 164, 6.20000, 1.00000
3, 700, 13, 157, 4.10000, 1.00000
3, 700, 14, 152, 2.50000, 1.00000
3, 700, 15, 146, 0.30000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
4, 660, 0, 508, 29.50000, 1.00000
4, 660, 1, 411, 27.40000, 1.00000
4, 660, 2, 364, 25.80000, 1.00000
4, 660, 3, 323, 24.00000, 1.00000
4, 660, 4, 289, 22.00000, 1.00000
4, 660, 5, 261, 20.00000, 1.00000
4, 660, 6, 239, 18.00000, 1.00000
4, 660, 7, 222, 16.00000, 1.00000
4, 660, 8, 208, 14.00000, 1.00000
4, 660, 9, 195, 12.00000, 1.00000
4, 660, 10, 185, 10.00000, 1.00000
4, 660, 11, 176, 7.90000, 1.00000
4, 660, 12, 168, 5.90000, 1.00000
4, 660, 13, 161, 3.90000, 1.00000
4, 660, 14, 156, 2.40000, 1.00000
4, 660, 15, 150, 0.20000, 1.00000
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM850, 5, 32.55851, 32.50000, 32.00000, 33.00000, PASS
GSM850, 6, 30.55582, 30.50000, 30.00000, 31.00000, PASS
GSM850, 7, 29.13862, 29.10000, 28.50000, 29.50000, PASS
GSM850, 8, 27.14408, 27.10000, 26.50000, 27.80000, PASS
GSM850, 9, 25.13621, 25.10000, 24.50000, 25.80000, PASS
GSM850, 10, 23.20542, 23.10000, 22.50000, 23.80000, PASS
GSM850, 11, 21.11573, 21.10000, 20.50000, 21.80000, PASS
GSM850, 12, 19.19633, 19.10000, 18.50000, 19.80000, PASS
GSM850, 13, 17.16276, 17.10000, 16.50000, 17.80000, PASS
GSM850, 14, 15.07532, 15.10000, 14.50000, 15.80000, PASS
GSM850, 15, 13.24750, 13.10000, 12.50000, 13.80000, PASS
GSM850, 16, 11.14524, 11.00000, 10.00000, 12.00000, PASS
GSM850, 17, 9.02961, 9.00000, 8.00000, 10.00000, PASS
GSM850, 18, 6.89399, 7.00000, 6.00000, 8.00000, PASS
GSM850, 19, 5.20167, 5.10000, 4.00000, 6.00000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM900, 5, 32.52631, 32.50000, 32.00000, 33.00000, PASS
GSM900, 6, 30.57090, 30.50000, 30.00000, 31.00000, PASS
GSM900, 7, 29.14908, 29.10000, 28.50000, 29.50000, PASS
GSM900, 8, 27.12220, 27.10000, 26.50000, 27.80000, PASS
GSM900, 9, 25.14585, 25.10000, 24.50000, 25.80000, PASS
GSM900, 10, 23.23389, 23.10000, 22.50000, 23.80000, PASS
GSM900, 11, 21.16791, 21.10000, 20.50000, 21.80000, PASS
GSM900, 12, 19.16614, 19.10000, 18.50000, 19.80000, PASS
GSM900, 13, 17.19691, 17.10000, 16.50000, 17.80000, PASS
GSM900, 14, 15.19703, 15.10000, 14.50000, 15.80000, PASS
GSM900, 15, 13.09318, 13.10000, 12.50000, 13.80000, PASS
GSM900, 16, 11.11957, 11.00000, 10.00000, 12.00000, PASS
GSM900, 17, 9.11927, 9.00000, 8.00000, 10.00000, PASS
GSM900, 18, 7.14341, 7.00000, 6.00000, 8.00000, PASS
GSM900, 19, 5.23960, 5.10000, 4.00000, 6.30000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
DCS1800, 0, 29.54039, 29.50000, 29.00000, 30.00000, PASS
DCS1800, 1, 27.53444, 27.50000, 27.00000, 28.00000, PASS
DCS1800, 2, 26.00370, 26.00000, 25.00000, 26.50000, PASS
DCS1800, 3, 24.03431, 24.00000, 23.50000, 24.50000, PASS
DCS1800, 4, 21.97557, 22.00000, 21.50000, 22.50000, PASS
DCS1800, 5, 19.98671, 20.00000, 19.50000, 20.50000, PASS
DCS1800, 6, 17.95240, 18.00000, 17.50000, 18.50000, PASS
DCS1800, 7, 16.03322, 16.00000, 15.50000, 16.50000, PASS
DCS1800, 8, 13.99388, 14.00000, 13.50000, 14.50000, PASS
DCS1800, 9, 12.07106, 12.00000, 11.50000, 12.50000, PASS
DCS1800, 10, 10.02220, 10.00000, 9.00000, 11.00000, PASS
DCS1800, 11, 7.89607, 8.00000, 7.00000, 9.00000, PASS
DCS1800, 12, 6.29377, 6.20000, 5.00000, 7.00000, PASS
DCS1800, 13, 4.17387, 4.10000, 3.00000, 5.00000, PASS
DCS1800, 14, 2.50673, 2.50000, 1.50000, 3.50000, PASS
DCS1800, 15, 0.27577, 0.30000, -0.50000, 1.00000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
PCS1900, 0, 29.54031, 29.50000, 29.00000, 30.00000, PASS
PCS1900, 1, 27.42499, 27.40000, 26.70000, 28.00000, PASS
PCS1900, 2, 25.82233, 25.80000, 25.00000, 26.50000, PASS
PCS1900, 3, 23.99158, 24.00000, 23.50000, 24.50000, PASS
PCS1900, 4, 22.02435, 22.00000, 21.50000, 22.50000, PASS
PCS1900, 5, 19.93753, 20.00000, 19.50000, 20.50000, PASS
PCS1900, 6, 17.96423, 18.00000, 17.50000, 18.50000, PASS
PCS1900, 7, 16.00470, 16.00000, 15.50000, 16.50000, PASS
PCS1900, 8, 14.05588, 14.00000, 13.50000, 14.50000, PASS
PCS1900, 9, 11.92041, 12.00000, 11.50000, 12.50000, PASS
PCS1900, 10, 9.98615, 10.00000, 9.00000, 11.00000, PASS
PCS1900, 11, 7.97189, 7.90000, 7.00000, 9.00000, PASS
PCS1900, 12, 5.94547, 5.90000, 5.00000, 7.00000, PASS
PCS1900, 13, 3.93900, 3.90000, 2.90000, 5.50000, PASS
PCS1900, 14, 2.34915, 2.40000, 1.50000, 3.50000, PASS
PCS1900, 15, 0.23059, 0.20000, -0.50000, 1.00000, PASS
[GSM FHC UTS]
[FHC TX Subband Calibration]
Band: (GSM850)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (GSM900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (DCS1800)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (PCS1900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
    Total: 4296 ms
[GSM Path Test]
 Start Time:09/17/18 08:26:48.328 
    Total: 80 ms
