[Report Generation Time (2018/09/21 07:41:43.529 )]
[GSM FHC]
 Start Time:09/21/18 07:41:35.647 
    Total: 3355 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        13,          0,         31,         PASS
[DCXO LPM Calibration]
Cload
62790
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
      3806,       2000,       7000,       PASS
     Slope,  MIN Slope,  MAX Slope, Check Result
  5.505376,   1.000000,  10.000000,       PASS
[AGC Calibration]
Band: (GSM850)
Arfcn, Gain offset, MAX, MIN, Check Result
140, 2.375, 8.500, -8.500, PASS
150, 2.375, 8.500, -8.500, PASS
160, 2.250, 8.500, -8.500, PASS
170, 2.125, 8.500, -8.500, PASS
180, 2.125, 8.500, -8.500, PASS
190, 2.125, 8.500, -8.500, PASS
200, 2.000, 8.500, -8.500, PASS
210, 2.000, 8.500, -8.500, PASS
220, 2.000, 8.500, -8.500, PASS
230, 2.000, 8.500, -8.500, PASS
240, 2.000, 8.500, -8.500, PASS
251, 2.000, 8.500, -8.500, PASS
Band: (GSM900)
Arfcn, Gain offset, MAX, MIN, Check Result
15, 2.875, 8.500, -8.500, PASS
30, 3.000, 8.500, -8.500, PASS
45, 3.125, 8.500, -8.500, PASS
55, 3.125, 8.500, -8.500, PASS
65, 3.250, 8.500, -8.500, PASS
75, 3.250, 8.500, -8.500, PASS
90, 3.250, 8.500, -8.500, PASS
105, 3.125, 8.500, -8.500, PASS
975, 2.375, 8.500, -8.500, PASS
1000, 2.500, 8.500, -8.500, PASS
1010, 2.625, 8.500, -8.500, PASS
1023, 2.750, 8.500, -8.500, PASS
Band: (DCS1800)
Arfcn, Gain offset, MAX, MIN, Check Result
540, -0.875, 8.500, -9.500, PASS
570, -0.875, 8.500, -9.500, PASS
600, -0.750, 8.500, -9.500, PASS
630, -0.875, 8.500, -9.500, PASS
670, -0.750, 8.500, -9.500, PASS
700, -0.625, 8.500, -9.500, PASS
730, -0.625, 8.500, -9.500, PASS
760, -0.500, 8.500, -9.500, PASS
790, -0.375, 8.500, -9.500, PASS
820, -0.250, 8.500, -9.500, PASS
850, -0.125, 8.500, -9.500, PASS
885, 0.125, 8.500, -9.500, PASS
Band: (PCS1900)
Arfcn, Gain offset, MAX, MIN, Check Result
530, 2.250, 8.500, -9.500, PASS
550, 2.375, 8.500, -9.500, PASS
570, 2.500, 8.500, -9.500, PASS
600, 2.875, 8.500, -9.500, PASS
630, 3.125, 8.500, -9.500, PASS
660, 3.500, 8.500, -9.500, PASS
690, 3.750, 8.500, -9.500, PASS
720, 4.000, 8.500, -9.500, PASS
750, 4.125, 8.500, -9.500, PASS
770, 4.375, 8.500, -9.500, PASS
790, 4.500, 8.500, -9.500, PASS
810, 4.750, 8.500, -9.500, PASS
[GSM FHC UTS]
 Start Time:09/21/18 07:41:39.048 
[FHC TX Subband Calibration]
Band: (GSM850)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (GSM900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (DCS1800)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (PCS1900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
    Total: 4400 ms
[GSM APC Calibration]
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
1, 190, 5, 634, 32.50000, 1.00000
1, 190, 6, 472, 30.50000, 1.00000
1, 190, 7, 411, 29.10000, 1.00000
1, 190, 8, 342, 27.10000, 1.00000
1, 190, 9, 289, 25.10000, 1.00000
1, 190, 10, 246, 23.10000, 1.00000
1, 190, 11, 213, 21.10000, 1.00000
1, 190, 12, 187, 19.10000, 1.00000
1, 190, 13, 166, 17.10000, 1.00000
1, 190, 14, 149, 15.10000, 1.00000
1, 190, 15, 136, 13.10000, 1.00000
1, 190, 16, 126, 11.00000, 1.00000
1, 190, 17, 117, 9.00000, 1.00000
1, 190, 18, 111, 7.00000, 1.00000
1, 190, 19, 106, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
2, 65, 5, 625, 32.50000, 1.00000
2, 65, 6, 469, 30.50000, 1.00000
2, 65, 7, 407, 29.10000, 1.00000
2, 65, 8, 337, 27.10000, 1.00000
2, 65, 9, 284, 25.10000, 1.00000
2, 65, 10, 240, 23.10000, 1.00000
2, 65, 11, 207, 21.10000, 1.00000
2, 65, 12, 181, 19.10000, 1.00000
2, 65, 13, 161, 17.10000, 1.00000
2, 65, 14, 145, 15.10000, 1.00000
2, 65, 15, 132, 13.10000, 1.00000
2, 65, 16, 122, 11.00000, 1.00000
2, 65, 17, 114, 9.00000, 1.00000
2, 65, 18, 108, 7.00000, 1.00000
2, 65, 19, 103, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
3, 700, 0, 678, 29.50000, 1.00000
3, 700, 1, 476, 27.50000, 1.00000
3, 700, 2, 387, 26.00000, 1.00000
3, 700, 3, 324, 24.00000, 1.00000
3, 700, 4, 276, 22.00000, 1.00000
3, 700, 5, 237, 20.00000, 1.00000
3, 700, 6, 206, 18.00000, 1.00000
3, 700, 7, 182, 16.00000, 1.00000
3, 700, 8, 163, 14.00000, 1.00000
3, 700, 9, 148, 12.00000, 1.00000
3, 700, 10, 136, 10.00000, 1.00000
3, 700, 11, 126, 8.00000, 1.00000
3, 700, 12, 119, 6.20000, 1.00000
3, 700, 13, 113, 4.10000, 1.00000
3, 700, 14, 109, 2.50000, 1.00000
3, 700, 15, 104, 0.30000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
4, 660, 0, 604, 29.50000, 1.00000
4, 660, 1, 419, 27.40000, 1.00000
4, 660, 2, 361, 25.80000, 1.00000
4, 660, 3, 309, 24.00000, 1.00000
4, 660, 4, 263, 22.00000, 1.00000
4, 660, 5, 226, 20.00000, 1.00000
4, 660, 6, 198, 18.00000, 1.00000
4, 660, 7, 175, 16.00000, 1.00000
4, 660, 8, 158, 14.00000, 1.00000
4, 660, 9, 144, 12.00000, 1.00000
4, 660, 10, 132, 10.00000, 1.00000
4, 660, 11, 123, 7.90000, 1.00000
4, 660, 12, 116, 5.90000, 1.00000
4, 660, 13, 111, 3.90000, 1.00000
4, 660, 14, 107, 2.40000, 1.00000
4, 660, 15, 103, 0.20000, 1.00000
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM850, 5, 32.51429, 32.50000, 32.00000, 33.00000, PASS
GSM850, 6, 30.51526, 30.50000, 30.00000, 31.00000, PASS
GSM850, 7, 29.12821, 29.10000, 28.50000, 29.50000, PASS
GSM850, 8, 27.11683, 27.10000, 26.50000, 27.80000, PASS
GSM850, 9, 25.12672, 25.10000, 24.50000, 25.80000, PASS
GSM850, 10, 23.12742, 23.10000, 22.50000, 23.80000, PASS
GSM850, 11, 21.13837, 21.10000, 20.50000, 21.80000, PASS
GSM850, 12, 19.15986, 19.10000, 18.50000, 19.80000, PASS
GSM850, 13, 17.14463, 17.10000, 16.50000, 17.80000, PASS
