[Report Generation Time (2018/09/21 07:33:06.974 )]
[GSM FHC]
 Start Time:09/21/18 07:32:57.614 
    Total: 3860 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        12,          0,         31,         PASS
[DCXO LPM Calibration]
Cload
58604
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
      3972,       2000,       7000,       PASS
     Slope,  MIN Slope,  MAX Slope, Check Result
  5.505376,   1.000000,  10.000000,       PASS
[AGC Calibration]
Band: (GSM850)
Arfcn, Gain offset, MAX, MIN, Check Result
140, 2.250, 8.500, -8.500, PASS
150, 2.125, 8.500, -8.500, PASS
160, 2.125, 8.500, -8.500, PASS
170, 2.000, 8.500, -8.500, PASS
180, 2.000, 8.500, -8.500, PASS
190, 1.875, 8.500, -8.500, PASS
200, 1.875, 8.500, -8.500, PASS
210, 1.750, 8.500, -8.500, PASS
220, 1.750, 8.500, -8.500, PASS
230, 1.750, 8.500, -8.500, PASS
240, 1.750, 8.500, -8.500, PASS
251, 1.750, 8.500, -8.500, PASS
Band: (GSM900)
Arfcn, Gain offset, MAX, MIN, Check Result
15, 2.500, 8.500, -8.500, PASS
30, 2.625, 8.500, -8.500, PASS
45, 2.750, 8.500, -8.500, PASS
55, 2.875, 8.500, -8.500, PASS
65, 2.875, 8.500, -8.500, PASS
75, 2.875, 8.500, -8.500, PASS
90, 2.875, 8.500, -8.500, PASS
105, 2.750, 8.500, -8.500, PASS
975, 2.125, 8.500, -8.500, PASS
1000, 2.250, 8.500, -8.500, PASS
1010, 2.250, 8.500, -8.500, PASS
1023, 2.375, 8.500, -8.500, PASS
Band: (DCS1800)
Arfcn, Gain offset, MAX, MIN, Check Result
540, -1.250, 8.500, -9.500, PASS
570, -1.125, 8.500, -9.500, PASS
600, -1.125, 8.500, -9.500, PASS
630, -1.000, 8.500, -9.500, PASS
670, -0.875, 8.500, -9.500, PASS
700, -0.750, 8.500, -9.500, PASS
730, -0.625, 8.500, -9.500, PASS
760, -0.500, 8.500, -9.500, PASS
790, -0.375, 8.500, -9.500, PASS
820, -0.125, 8.500, -9.500, PASS
850, 0.125, 8.500, -9.500, PASS
885, 0.375, 8.500, -9.500, PASS
Band: (PCS1900)
Arfcn, Gain offset, MAX, MIN, Check Result
530, 2.625, 8.500, -9.500, PASS
550, 2.750, 8.500, -9.500, PASS
570, 3.000, 8.500, -9.500, PASS
600, 3.250, 8.500, -9.500, PASS
630, 3.625, 8.500, -9.500, PASS
660, 4.000, 8.500, -9.500, PASS
690, 4.250, 8.500, -9.500, PASS
720, 4.375, 8.500, -9.500, PASS
750, 4.625, 8.500, -9.500, PASS
770, 4.750, 8.500, -9.500, PASS
790, 4.875, 8.500, -9.500, PASS
810, 5.000, 8.500, -9.500, PASS
 Start Time:09/21/18 07:33:01.644 
[GSM APC Calibration]
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
1, 190, 5, 576, 32.50000, 1.00000
1, 190, 6, 468, 30.50000, 1.00000
1, 190, 7, 410, 29.10000, 1.00000
1, 190, 8, 343, 27.10000, 1.00000
1, 190, 9, 291, 25.10000, 1.00000
1, 190, 10, 250, 23.10000, 1.00000
1, 190, 11, 217, 21.10000, 1.00000
1, 190, 12, 191, 19.10000, 1.00000
1, 190, 13, 171, 17.10000, 1.00000
1, 190, 14, 155, 15.10000, 1.00000
1, 190, 15, 142, 13.10000, 1.00000
1, 190, 16, 132, 11.00000, 1.00000
1, 190, 17, 125, 9.00000, 1.00000
1, 190, 18, 118, 7.00000, 1.00000
1, 190, 19, 112, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
2, 65, 5, 600, 32.50000, 1.00000
2, 65, 6, 471, 30.50000, 1.00000
2, 65, 7, 410, 29.10000, 1.00000
2, 65, 8, 342, 27.10000, 1.00000
2, 65, 9, 289, 25.10000, 1.00000
2, 65, 10, 246, 23.10000, 1.00000
2, 65, 11, 214, 21.10000, 1.00000
2, 65, 12, 188, 19.10000, 1.00000
2, 65, 13, 168, 17.10000, 1.00000
2, 65, 14, 152, 15.10000, 1.00000
2, 65, 15, 140, 13.10000, 1.00000
2, 65, 16, 130, 11.00000, 1.00000
2, 65, 17, 122, 9.00000, 1.00000
2, 65, 18, 116, 7.00000, 1.00000
2, 65, 19, 111, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
3, 700, 0, 547, 29.50000, 1.00000
3, 700, 1, 432, 27.50000, 1.00000
3, 700, 2, 378, 26.00000, 1.00000
3, 700, 3, 320, 24.00000, 1.00000
3, 700, 4, 274, 22.00000, 1.00000
3, 700, 5, 237, 20.00000, 1.00000
3, 700, 6, 208, 18.00000, 1.00000
3, 700, 7, 186, 16.00000, 1.00000
3, 700, 8, 168, 14.00000, 1.00000
3, 700, 9, 154, 12.00000, 1.00000
3, 700, 10, 142, 10.00000, 1.00000
3, 700, 11, 133, 8.00000, 1.00000
3, 700, 12, 127, 6.20000, 1.00000
3, 700, 13, 121, 4.10000, 1.00000
3, 700, 14, 117, 2.50000, 1.00000
3, 700, 15, 112, 0.30000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
4, 660, 0, 539, 29.50000, 1.00000
4, 660, 1, 433, 27.40000, 1.00000
4, 660, 2, 375, 25.80000, 1.00000
4, 660, 3, 323, 24.00000, 1.00000
4, 660, 4, 276, 22.00000, 1.00000
4, 660, 5, 239, 20.00000, 1.00000
4, 660, 6, 210, 18.00000, 1.00000
4, 660, 7, 187, 16.00000, 1.00000
4, 660, 8, 169, 14.00000, 1.00000
4, 660, 9, 155, 12.00000, 1.00000
4, 660, 10, 144, 10.00000, 1.00000
4, 660, 11, 134, 7.90000, 1.00000
4, 660, 12, 127, 5.90000, 1.00000
4, 660, 13, 122, 3.90000, 1.00000
4, 660, 14, 118, 2.40000, 1.00000
4, 660, 15, 114, 0.20000, 1.00000
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM850, 5, 32.53779, 32.50000, 32.00000, 33.00000, PASS
GSM850, 6, 30.52335, 30.50000, 30.00000, 31.00000, PASS
GSM850, 7, 29.13715, 29.10000, 28.50000, 29.50000, PASS
GSM850, 8, 27.11967, 27.10000, 26.50000, 27.80000, PASS
GSM850, 9, 25.11832, 25.10000, 24.50000, 25.80000, PASS
GSM850, 10, 23.17667, 23.10000, 22.50000, 23.80000, PASS
GSM850, 11, 21.14698, 21.10000, 20.50000, 21.80000, PASS
GSM850, 12, 19.11509, 19.10000, 18.50000, 19.80000, PASS
GSM850, 13, 17.14661, 17.10000, 16.50000, 17.80000, PASS
GSM850, 14, 15.16233, 15.10000, 14.50000, 15.80000, PASS
