[Report Generation Time (2018/09/21 07:36:49.273 )]
[GSM FHC]
 Start Time:09/21/18 07:36:39.521 
    Total: 4440 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        14,          0,         31,         PASS
[DCXO LPM Calibration]
Cload
58604
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
      3936,       2000,       7000,       PASS
     Slope,  MIN Slope,  MAX Slope, Check Result
  5.505376,   1.000000,  10.000000,       PASS
[AGC Calibration]
Band: (GSM850)
Arfcn, Gain offset, MAX, MIN, Check Result
140, 2.375, 8.500, -8.500, PASS
150, 2.250, 8.500, -8.500, PASS
160, 2.250, 8.500, -8.500, PASS
170, 2.125, 8.500, -8.500, PASS
180, 2.125, 8.500, -8.500, PASS
190, 2.000, 8.500, -8.500, PASS
200, 2.000, 8.500, -8.500, PASS
210, 2.000, 8.500, -8.500, PASS
220, 1.875, 8.500, -8.500, PASS
230, 1.875, 8.500, -8.500, PASS
240, 1.875, 8.500, -8.500, PASS
251, 2.000, 8.500, -8.500, PASS
Band: (GSM900)
Arfcn, Gain offset, MAX, MIN, Check Result
15, 2.750, 8.500, -8.500, PASS
30, 2.875, 8.500, -8.500, PASS
45, 3.000, 8.500, -8.500, PASS
55, 3.000, 8.500, -8.500, PASS
65, 3.000, 8.500, -8.500, PASS
75, 3.000, 8.500, -8.500, PASS
90, 3.000, 8.500, -8.500, PASS
105, 2.875, 8.500, -8.500, PASS
975, 2.250, 8.500, -8.500, PASS
1000, 2.375, 8.500, -8.500, PASS
1010, 2.500, 8.500, -8.500, PASS
1023, 2.625, 8.500, -8.500, PASS
Band: (DCS1800)
Arfcn, Gain offset, MAX, MIN, Check Result
540, -1.000, 8.500, -9.500, PASS
570, -1.000, 8.500, -9.500, PASS
600, -0.875, 8.500, -9.500, PASS
630, -0.875, 8.500, -9.500, PASS
670, -0.750, 8.500, -9.500, PASS
700, -0.625, 8.500, -9.500, PASS
730, -0.500, 8.500, -9.500, PASS
760, -0.375, 8.500, -9.500, PASS
790, -0.250, 8.500, -9.500, PASS
820, -0.125, 8.500, -9.500, PASS
850, 0.125, 8.500, -9.500, PASS
885, 0.375, 8.500, -9.500, PASS
Band: (PCS1900)
Arfcn, Gain offset, MAX, MIN, Check Result
530, 2.500, 8.500, -9.500, PASS
550, 2.625, 8.500, -9.500, PASS
570, 2.875, 8.500, -9.500, PASS
600, 3.125, 8.500, -9.500, PASS
630, 3.500, 8.500, -9.500, PASS
660, 3.875, 8.500, -9.500, PASS
690, 4.125, 8.500, -9.500, PASS
720, 4.250, 8.500, -9.500, PASS
750, 4.375, 8.500, -9.500, PASS
770, 4.500, 8.500, -9.500, PASS
790, 4.750, 8.500, -9.500, PASS
810, 4.875, 8.500, -9.500, PASS
[GSM FHC UTS]
 Start Time:09/21/18 07:36:44.131 
[FHC TX Subband Calibration]
Band: (GSM850)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (GSM900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (DCS1800)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (PCS1900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
    Total: 4963 ms
[GSM APC Calibration]
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
1, 190, 5, 551, 32.50000, 1.00000
1, 190, 6, 450, 30.50000, 1.00000
1, 190, 7, 396, 29.10000, 1.00000
1, 190, 8, 332, 27.10000, 1.00000
1, 190, 9, 283, 25.10000, 1.00000
1, 190, 10, 243, 23.10000, 1.00000
1, 190, 11, 213, 21.10000, 1.00000
1, 190, 12, 189, 19.10000, 1.00000
1, 190, 13, 170, 17.10000, 1.00000
1, 190, 14, 154, 15.10000, 1.00000
1, 190, 15, 143, 13.10000, 1.00000
1, 190, 16, 133, 11.00000, 1.00000
1, 190, 17, 126, 9.00000, 1.00000
1, 190, 18, 120, 7.00000, 1.00000
1, 190, 19, 114, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
2, 65, 5, 576, 32.50000, 1.00000
2, 65, 6, 453, 30.50000, 1.00000
2, 65, 7, 398, 29.10000, 1.00000
2, 65, 8, 332, 27.10000, 1.00000
2, 65, 9, 282, 25.10000, 1.00000
2, 65, 10, 241, 23.10000, 1.00000
2, 65, 11, 210, 21.10000, 1.00000
2, 65, 12, 186, 19.10000, 1.00000
2, 65, 13, 167, 17.10000, 1.00000
2, 65, 14, 152, 15.10000, 1.00000
2, 65, 15, 141, 13.10000, 1.00000
2, 65, 16, 131, 11.00000, 1.00000
2, 65, 17, 124, 9.00000, 1.00000
2, 65, 18, 118, 7.00000, 1.00000
2, 65, 19, 112, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
3, 700, 0, 514, 29.50000, 1.00000
3, 700, 1, 416, 27.50000, 1.00000
3, 700, 2, 365, 26.00000, 1.00000
3, 700, 3, 309, 24.00000, 1.00000
3, 700, 4, 266, 22.00000, 1.00000
3, 700, 5, 231, 20.00000, 1.00000
3, 700, 6, 203, 18.00000, 1.00000
3, 700, 7, 182, 16.00000, 1.00000
3, 700, 8, 165, 14.00000, 1.00000
3, 700, 9, 151, 12.00000, 1.00000
3, 700, 10, 141, 10.00000, 1.00000
3, 700, 11, 132, 8.00000, 1.00000
3, 700, 12, 126, 6.20000, 1.00000
3, 700, 13, 120, 4.10000, 1.00000
3, 700, 14, 117, 2.50000, 1.00000
3, 700, 15, 111, 0.30000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
4, 660, 0, 519, 29.50000, 1.00000
4, 660, 1, 418, 27.40000, 1.00000
4, 660, 2, 363, 25.80000, 1.00000
4, 660, 3, 313, 24.00000, 1.00000
4, 660, 4, 269, 22.00000, 1.00000
4, 660, 5, 233, 20.00000, 1.00000
4, 660, 6, 205, 18.00000, 1.00000
4, 660, 7, 184, 16.00000, 1.00000
4, 660, 8, 167, 14.00000, 1.00000
4, 660, 9, 153, 12.00000, 1.00000
4, 660, 10, 142, 10.00000, 1.00000
4, 660, 11, 133, 7.90000, 1.00000
4, 660, 12, 127, 5.90000, 1.00000
4, 660, 13, 121, 3.90000, 1.00000
4, 660, 14, 118, 2.40000, 1.00000
4, 660, 15, 113, 0.20000, 1.00000
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM850, 5, 32.53223, 32.50000, 32.00000, 33.00000, PASS
GSM850, 6, 30.51453, 30.50000, 30.00000, 31.00000, PASS
GSM850, 7, 29.14847, 29.10000, 28.50000, 29.50000, PASS
GSM850, 8, 27.11515, 27.10000, 26.50000, 27.80000, PASS
GSM850, 9, 25.12232, 25.10000, 24.50000, 25.80000, PASS
GSM850, 10, 23.11661, 23.10000, 22.50000, 23.80000, PASS
GSM850, 11, 21.15629, 21.10000, 20.50000, 21.80000, PASS
GSM850, 12, 19.16959, 19.10000, 18.50000, 19.80000, PASS
GSM850, 13, 17.19556, 17.10000, 16.50000, 17.80000, PASS
