[Report Generation Time (2018/09/21 07:37:25.027 )]
[GSM FHC]
 Start Time:09/21/18 07:37:17.338 
    Total: 3294 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        12,          0,         31,         PASS
[DCXO LPM Calibration]
Cload
62790
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
      3952,       2000,       7000,       PASS
     Slope,  MIN Slope,  MAX Slope, Check Result
  5.752809,   1.000000,  10.000000,       PASS
[AGC Calibration]
Band: (GSM850)
Arfcn, Gain offset, MAX, MIN, Check Result
140, 3.125, 8.500, -8.500, PASS
150, 3.000, 8.500, -8.500, PASS
160, 2.875, 8.500, -8.500, PASS
170, 2.750, 8.500, -8.500, PASS
180, 2.750, 8.500, -8.500, PASS
190, 2.625, 8.500, -8.500, PASS
200, 2.500, 8.500, -8.500, PASS
210, 2.375, 8.500, -8.500, PASS
220, 2.250, 8.500, -8.500, PASS
230, 2.250, 8.500, -8.500, PASS
240, 2.125, 8.500, -8.500, PASS
251, 2.125, 8.500, -8.500, PASS
Band: (GSM900)
Arfcn, Gain offset, MAX, MIN, Check Result
15, 2.375, 8.500, -8.500, PASS
30, 2.500, 8.500, -8.500, PASS
45, 2.625, 8.500, -8.500, PASS
55, 2.625, 8.500, -8.500, PASS
65, 2.750, 8.500, -8.500, PASS
75, 2.750, 8.500, -8.500, PASS
90, 2.750, 8.500, -8.500, PASS
105, 2.750, 8.500, -8.500, PASS
975, 2.000, 8.500, -8.500, PASS
1000, 2.125, 8.500, -8.500, PASS
1010, 2.125, 8.500, -8.500, PASS
1023, 2.250, 8.500, -8.500, PASS
Band: (DCS1800)
Arfcn, Gain offset, MAX, MIN, Check Result
540, -1.125, 8.500, -9.500, PASS
570, -1.125, 8.500, -9.500, PASS
600, -1.125, 8.500, -9.500, PASS
630, -1.125, 8.500, -9.500, PASS
670, -1.000, 8.500, -9.500, PASS
700, -0.875, 8.500, -9.500, PASS
730, -0.750, 8.500, -9.500, PASS
760, -0.750, 8.500, -9.500, PASS
790, -0.625, 8.500, -9.500, PASS
820, -0.500, 8.500, -9.500, PASS
850, -0.375, 8.500, -9.500, PASS
885, -0.125, 8.500, -9.500, PASS
Band: (PCS1900)
Arfcn, Gain offset, MAX, MIN, Check Result
530, 1.750, 8.500, -9.500, PASS
550, 1.875, 8.500, -9.500, PASS
570, 2.000, 8.500, -9.500, PASS
600, 2.250, 8.500, -9.500, PASS
630, 2.625, 8.500, -9.500, PASS
660, 2.875, 8.500, -9.500, PASS
690, 3.125, 8.500, -9.500, PASS
720, 3.375, 8.500, -9.500, PASS
750, 3.500, 8.500, -9.500, PASS
770, 3.750, 8.500, -9.500, PASS
790, 3.875, 8.500, -9.500, PASS
810, 4.000, 8.500, -9.500, PASS
 Start Time:09/21/18 07:37:20.681 
[GSM APC Calibration]
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
1, 190, 5, 591, 32.50000, 1.00000
1, 190, 6, 474, 30.50000, 1.00000
1, 190, 7, 414, 29.10000, 1.00000
1, 190, 8, 346, 27.10000, 1.00000
1, 190, 9, 293, 25.10000, 1.00000
1, 190, 10, 251, 23.10000, 1.00000
1, 190, 11, 217, 21.10000, 1.00000
1, 190, 12, 191, 19.10000, 1.00000
1, 190, 13, 170, 17.10000, 1.00000
1, 190, 14, 154, 15.10000, 1.00000
1, 190, 15, 141, 13.10000, 1.00000
1, 190, 16, 130, 11.00000, 1.00000
1, 190, 17, 122, 9.00000, 1.00000
1, 190, 18, 116, 7.00000, 1.00000
1, 190, 19, 111, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
2, 65, 5, 595, 32.50000, 1.00000
2, 65, 6, 469, 30.50000, 1.00000
2, 65, 7, 411, 29.10000, 1.00000
2, 65, 8, 342, 27.10000, 1.00000
2, 65, 9, 289, 25.10000, 1.00000
2, 65, 10, 246, 23.10000, 1.00000
2, 65, 11, 213, 21.10000, 1.00000
2, 65, 12, 187, 19.10000, 1.00000
2, 65, 13, 167, 17.10000, 1.00000
2, 65, 14, 151, 15.10000, 1.00000
2, 65, 15, 139, 13.10000, 1.00000
2, 65, 16, 128, 11.00000, 1.00000
2, 65, 17, 121, 9.00000, 1.00000
2, 65, 18, 115, 7.00000, 1.00000
2, 65, 19, 109, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
3, 700, 0, 600, 29.50000, 1.00000
3, 700, 1, 446, 27.50000, 1.00000
3, 700, 2, 389, 26.00000, 1.00000
3, 700, 3, 329, 24.00000, 1.00000
3, 700, 4, 281, 22.00000, 1.00000
3, 700, 5, 242, 20.00000, 1.00000
3, 700, 6, 212, 18.00000, 1.00000
3, 700, 7, 189, 16.00000, 1.00000
3, 700, 8, 170, 14.00000, 1.00000
3, 700, 9, 155, 12.00000, 1.00000
3, 700, 10, 143, 10.00000, 1.00000
3, 700, 11, 133, 8.00000, 1.00000
3, 700, 12, 127, 6.20000, 1.00000
3, 700, 13, 120, 4.10000, 1.00000
3, 700, 14, 116, 2.50000, 1.00000
3, 700, 15, 112, 0.30000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
4, 660, 0, 574, 29.50000, 1.00000
4, 660, 1, 438, 27.40000, 1.00000
4, 660, 2, 379, 25.80000, 1.00000
4, 660, 3, 326, 24.00000, 1.00000
4, 660, 4, 279, 22.00000, 1.00000
4, 660, 5, 241, 20.00000, 1.00000
4, 660, 6, 211, 18.00000, 1.00000
4, 660, 7, 188, 16.00000, 1.00000
4, 660, 8, 169, 14.00000, 1.00000
4, 660, 9, 155, 12.00000, 1.00000
4, 660, 10, 143, 10.00000, 1.00000
4, 660, 11, 133, 7.90000, 1.00000
4, 660, 12, 126, 5.90000, 1.00000
4, 660, 13, 120, 3.90000, 1.00000
4, 660, 14, 117, 2.40000, 1.00000
4, 660, 15, 112, 0.20000, 1.00000
[FHC TX Subband Calibration]
Band: (GSM850)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (GSM900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (DCS1800)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (PCS1900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM850, 5, 32.51081, 32.50000, 32.00000, 33.00000, PASS
GSM850, 6, 30.50950, 30.50000, 30.00000, 31.00000, PASS
GSM850, 7, 29.11188, 29.10000, 28.50000, 29.50000, PASS
GSM850, 8, 27.10859, 27.10000, 26.50000, 27.80000, PASS
GSM850, 9, 25.11201, 25.10000, 24.50000, 25.80000, PASS
GSM850, 10, 23.16721, 23.10000, 22.50000, 23.80000, PASS
GSM850, 11, 21.12647, 21.10000, 20.50000, 21.80000, PASS
GSM850, 12, 19.13358, 19.10000, 18.50000, 19.80000, PASS
GSM850, 13, 17.10276, 17.10000, 16.50000, 17.80000, PASS
GSM850, 14, 15.15790, 15.10000, 14.50000, 15.80000, PASS
GSM850, 15, 13.13694, 13.10000, 12.50000, 13.80000, PASS
GSM850, 16, 10.95493, 11.00000, 10.00000, 12.00000, PASS
GSM850, 17, 8.91032, 9.00000, 8.00000, 10.00000, PASS
GSM850, 18, 6.99964, 7.00000, 6.00000, 8.00000, PASS
GSM850, 19, 4.97361, 5.10000, 4.00000, 6.00000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM900, 5, 32.50031, 32.50000, 32.00000, 33.00000, PASS
GSM900, 6, 30.49280, 30.50000, 30.00000, 31.00000, PASS
GSM900, 7, 29.14075, 29.10000, 28.50000, 29.50000, PASS
GSM900, 8, 27.12324, 27.10000, 26.50000, 27.80000, PASS
GSM900, 9, 25.12882, 25.10000, 24.50000, 25.80000, PASS
GSM900, 10, 23.11805, 23.10000, 22.50000, 23.80000, PASS
GSM900, 11, 21.11387, 21.10000, 20.50000, 21.80000, PASS
GSM900, 12, 19.09305, 19.10000, 18.50000, 19.80000, PASS
GSM900, 13, 17.12443, 17.10000, 16.50000, 17.80000, PASS
GSM900, 14, 15.12702, 15.10000, 14.50000, 15.80000, PASS
GSM900, 15, 13.24702, 13.10000, 12.50000, 13.80000, PASS
GSM900, 16, 11.03770, 11.00000, 10.00000, 12.00000, PASS
GSM900, 17, 9.21223, 9.00000, 8.00000, 10.00000, PASS
GSM900, 18, 7.27021, 7.00000, 6.00000, 8.00000, PASS
GSM900, 19, 5.14075, 5.10000, 4.00000, 6.30000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
DCS1800, 0, 29.52623, 29.50000, 29.00000, 30.00000, PASS
DCS1800, 1, 27.52180, 27.50000, 27.00000, 28.00000, PASS
DCS1800, 2, 26.00624, 26.00000, 25.00000, 26.50000, PASS
DCS1800, 3, 24.01277, 24.00000, 23.50000, 24.50000, PASS
DCS1800, 4, 22.00474, 22.00000, 21.50000, 22.50000, PASS
DCS1800, 5, 19.98628, 20.00000, 19.50000, 20.50000, PASS
DCS1800, 6, 17.97877, 18.00000, 17.50000, 18.50000, PASS
DCS1800, 7, 16.04390, 16.00000, 15.50000, 16.50000, PASS
DCS1800, 8, 14.03651, 14.00000, 13.50000, 14.50000, PASS
DCS1800, 9, 12.03349, 12.00000, 11.50000, 12.50000, PASS
DCS1800, 10, 10.02638, 10.00000, 9.00000, 11.00000, PASS
DCS1800, 11, 7.90278, 8.00000, 7.00000, 9.00000, PASS
DCS1800, 12, 6.35664, 6.20000, 5.00000, 7.00000, PASS
DCS1800, 13, 4.08244, 4.10000, 3.00000, 5.00000, PASS
DCS1800, 14, 2.45790, 2.50000, 1.50000, 3.50000, PASS
DCS1800, 15, 0.45732, 0.30000, -0.50000, 1.00000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
PCS1900, 0, 29.50018, 29.50000, 29.00000, 30.00000, PASS
PCS1900, 1, 27.40256, 27.40000, 26.70000, 28.00000, PASS
PCS1900, 2, 25.78653, 25.80000, 25.00000, 26.50000, PASS
PCS1900, 3, 23.98007, 24.00000, 23.50000, 24.50000, PASS
PCS1900, 4, 21.98273, 22.00000, 21.50000, 22.50000, PASS
PCS1900, 5, 19.99997, 20.00000, 19.50000, 20.50000, PASS
PCS1900, 6, 17.97171, 18.00000, 17.50000, 18.50000, PASS
PCS1900, 7, 16.00049, 16.00000, 15.50000, 16.50000, PASS
PCS1900, 8, 13.93875, 14.00000, 13.50000, 14.50000, PASS
PCS1900, 9, 12.02454, 12.00000, 11.50000, 12.50000, PASS
PCS1900, 10, 9.97687, 10.00000, 9.00000, 11.00000, PASS
PCS1900, 11, 7.81799, 7.90000, 7.00000, 9.00000, PASS
PCS1900, 12, 5.88415, 5.90000, 5.00000, 7.00000, PASS
PCS1900, 13, 3.81839, 3.90000, 2.90000, 5.50000, PASS
PCS1900, 14, 2.57428, 2.40000, 1.50000, 3.50000, PASS
PCS1900, 15, -0.00201, 0.20000, -0.50000, 1.00000, PASS
[GSM FHC UTS]
    Total: 4245 ms
 Start Time:09/21/18 07:37:24.993 
[GSM Path Test]
    Total: 31 ms
