[Report Generation Time (2018/09/17 09:45:57.392 )]
[GSM FHC]
 Start Time:09/17/18 09:45:47.991 
    Total: 3655 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        11,          0,         31,         PASS
[DCXO LPM Calibration]
Cload
66976
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
      3803,       2000,       7000,       PASS
     Slope,  MIN Slope,  MAX Slope, Check Result
  5.626374,   1.000000,  10.000000,       PASS
[AGC Calibration]
Band: (GSM850)
Arfcn, Gain offset, MAX, MIN, Check Result
140, 3.625, 8.500, -8.500, PASS
150, 3.500, 8.500, -8.500, PASS
160, 3.500, 8.500, -8.500, PASS
170, 3.250, 8.500, -8.500, PASS
180, 3.250, 8.500, -8.500, PASS
190, 3.125, 8.500, -8.500, PASS
200, 3.125, 8.500, -8.500, PASS
210, 3.000, 8.500, -8.500, PASS
220, 3.000, 8.500, -8.500, PASS
230, 3.000, 8.500, -8.500, PASS
240, 3.000, 8.500, -8.500, PASS
251, 3.125, 8.500, -8.500, PASS
Band: (GSM900)
Arfcn, Gain offset, MAX, MIN, Check Result
15, 3.125, 8.500, -8.500, PASS
30, 3.250, 8.500, -8.500, PASS
45, 3.375, 8.500, -8.500, PASS
55, 3.375, 8.500, -8.500, PASS
65, 3.375, 8.500, -8.500, PASS
75, 3.375, 8.500, -8.500, PASS
90, 3.250, 8.500, -8.500, PASS
105, 3.125, 8.500, -8.500, PASS
975, 2.875, 8.500, -8.500, PASS
1000, 2.875, 8.500, -8.500, PASS
1010, 3.000, 8.500, -8.500, PASS
1023, 3.000, 8.500, -8.500, PASS
Band: (DCS1800)
Arfcn, Gain offset, MAX, MIN, Check Result
540, 0.375, 8.500, -9.500, PASS
570, 0.500, 8.500, -9.500, PASS
600, 0.625, 8.500, -9.500, PASS
630, 0.625, 8.500, -9.500, PASS
670, 0.625, 8.500, -9.500, PASS
700, 0.500, 8.500, -9.500, PASS
730, 0.500, 8.500, -9.500, PASS
760, 0.625, 8.500, -9.500, PASS
790, 0.625, 8.500, -9.500, PASS
820, 0.625, 8.500, -9.500, PASS
850, 0.625, 8.500, -9.500, PASS
885, 0.500, 8.500, -9.500, PASS
Band: (PCS1900)
Arfcn, Gain offset, MAX, MIN, Check Result
530, 0.250, 8.500, -9.500, PASS
550, 0.375, 8.500, -9.500, PASS
570, 0.500, 8.500, -9.500, PASS
600, 0.500, 8.500, -9.500, PASS
630, 0.500, 8.500, -9.500, PASS
660, 0.500, 8.500, -9.500, PASS
690, 0.625, 8.500, -9.500, PASS
720, 0.750, 8.500, -9.500, PASS
750, 0.875, 8.500, -9.500, PASS
770, 1.000, 8.500, -9.500, PASS
790, 1.125, 8.500, -9.500, PASS
810, 1.250, 8.500, -9.500, PASS
 Start Time:09/17/18 09:45:51.906 
[GSM APC Calibration]
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
1, 190, 5, 502, 32.50000, 1.00000
1, 190, 6, 397, 30.50000, 1.00000
1, 190, 7, 351, 29.10000, 1.00000
1, 190, 8, 304, 27.10000, 1.00000
1, 190, 9, 270, 25.10000, 1.00000
1, 190, 10, 242, 23.10000, 1.00000
1, 190, 11, 221, 21.10000, 1.00000
1, 190, 12, 204, 19.10000, 1.00000
1, 190, 13, 191, 17.10000, 1.00000
1, 190, 14, 180, 15.10000, 1.00000
1, 190, 15, 170, 13.10000, 1.00000
1, 190, 16, 161, 11.00000, 1.00000
1, 190, 17, 154, 9.00000, 1.00000
1, 190, 18, 147, 7.00000, 1.00000
1, 190, 19, 142, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
2, 65, 5, 507, 32.50000, 1.00000
2, 65, 6, 406, 30.50000, 1.00000
2, 65, 7, 360, 29.10000, 1.00000
2, 65, 8, 313, 27.10000, 1.00000
2, 65, 9, 278, 25.10000, 1.00000
2, 65, 10, 251, 23.10000, 1.00000
2, 65, 11, 229, 21.10000, 1.00000
2, 65, 12, 212, 19.10000, 1.00000
2, 65, 13, 199, 17.10000, 1.00000
2, 65, 14, 187, 15.10000, 1.00000
2, 65, 15, 177, 13.10000, 1.00000
2, 65, 16, 167, 11.00000, 1.00000
2, 65, 17, 159, 9.00000, 1.00000
2, 65, 18, 152, 7.00000, 1.00000
2, 65, 19, 146, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
3, 700, 0, 494, 29.50000, 1.00000
3, 700, 1, 400, 27.50000, 1.00000
3, 700, 2, 355, 26.00000, 1.00000
3, 700, 3, 310, 24.00000, 1.00000
3, 700, 4, 276, 22.00000, 1.00000
3, 700, 5, 248, 20.00000, 1.00000
3, 700, 6, 228, 18.00000, 1.00000
3, 700, 7, 211, 16.00000, 1.00000
3, 700, 8, 197, 14.00000, 1.00000
3, 700, 9, 186, 12.00000, 1.00000
3, 700, 10, 176, 10.00000, 1.00000
3, 700, 11, 168, 8.00000, 1.00000
3, 700, 12, 161, 6.20000, 1.00000
3, 700, 13, 154, 4.10000, 1.00000
3, 700, 14, 150, 2.50000, 1.00000
3, 700, 15, 144, 0.30000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
4, 660, 0, 490, 29.50000, 1.00000
4, 660, 1, 400, 27.40000, 1.00000
4, 660, 2, 354, 25.80000, 1.00000
4, 660, 3, 315, 24.00000, 1.00000
4, 660, 4, 282, 22.00000, 1.00000
4, 660, 5, 255, 20.00000, 1.00000
4, 660, 6, 234, 18.00000, 1.00000
4, 660, 7, 217, 16.00000, 1.00000
4, 660, 8, 203, 14.00000, 1.00000
4, 660, 9, 191, 12.00000, 1.00000
4, 660, 10, 181, 10.00000, 1.00000
4, 660, 11, 172, 7.90000, 1.00000
4, 660, 12, 164, 5.90000, 1.00000
4, 660, 13, 157, 3.90000, 1.00000
4, 660, 14, 153, 2.40000, 1.00000
4, 660, 15, 147, 0.20000, 1.00000
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM850, 5, 32.53779, 32.50000, 32.00000, 33.00000, PASS
GSM850, 6, 30.54227, 30.50000, 30.00000, 31.00000, PASS
GSM850, 7, 29.14652, 29.10000, 28.50000, 29.50000, PASS
GSM850, 8, 27.13209, 27.10000, 26.50000, 27.80000, PASS
GSM850, 9, 25.17087, 25.10000, 24.50000, 25.80000, PASS
GSM850, 10, 23.16187, 23.10000, 22.50000, 23.80000, PASS
GSM850, 11, 21.14567, 21.10000, 20.50000, 21.80000, PASS
GSM850, 12, 19.08539, 19.10000, 18.50000, 19.80000, PASS
GSM850, 13, 17.15095, 17.10000, 16.50000, 17.80000, PASS
GSM850, 14, 15.23191, 15.10000, 14.50000, 15.80000, PASS
GSM850, 15, 13.17789, 13.10000, 12.50000, 13.80000, PASS
GSM850, 16, 11.02408, 11.00000, 10.00000, 12.00000, PASS
GSM850, 17, 9.14051, 9.00000, 8.00000, 10.00000, PASS
GSM850, 18, 7.00898, 7.00000, 6.00000, 8.00000, PASS
GSM850, 19, 5.29136, 5.10000, 4.00000, 6.00000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM900, 5, 32.53171, 32.50000, 32.00000, 33.00000, PASS
GSM900, 6, 30.57606, 30.50000, 30.00000, 31.00000, PASS
GSM900, 7, 29.14557, 29.10000, 28.50000, 29.50000, PASS
GSM900, 8, 27.13856, 27.10000, 26.50000, 27.80000, PASS
GSM900, 9, 25.14570, 25.10000, 24.50000, 25.80000, PASS
GSM900, 10, 23.22547, 23.10000, 22.50000, 23.80000, PASS
GSM900, 11, 21.12806, 21.10000, 20.50000, 21.80000, PASS
GSM900, 12, 19.09022, 19.10000, 18.50000, 19.80000, PASS
GSM900, 13, 17.22269, 17.10000, 16.50000, 17.80000, PASS
GSM900, 14, 15.20319, 15.10000, 14.50000, 15.80000, PASS
GSM900, 15, 13.28147, 13.10000, 12.50000, 13.80000, PASS
GSM900, 16, 11.05515, 11.00000, 10.00000, 12.00000, PASS
GSM900, 17, 9.00718, 9.00000, 8.00000, 10.00000, PASS
GSM900, 18, 6.98151, 7.00000, 6.00000, 8.00000, PASS
GSM900, 19, 5.04273, 5.10000, 4.00000, 6.30000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
DCS1800, 0, 29.56074, 29.50000, 29.00000, 30.00000, PASS
DCS1800, 1, 27.54722, 27.50000, 27.00000, 28.00000, PASS
DCS1800, 2, 26.03450, 26.00000, 25.00000, 26.50000, PASS
DCS1800, 3, 24.02394, 24.00000, 23.50000, 24.50000, PASS
DCS1800, 4, 22.03679, 22.00000, 21.50000, 22.50000, PASS
DCS1800, 5, 19.97938, 20.00000, 19.50000, 20.50000, PASS
DCS1800, 6, 18.04677, 18.00000, 17.50000, 18.50000, PASS
DCS1800, 7, 16.01579, 16.00000, 15.50000, 16.50000, PASS
DCS1800, 8, 13.95408, 14.00000, 13.50000, 14.50000, PASS
DCS1800, 9, 12.02491, 12.00000, 11.50000, 12.50000, PASS
DCS1800, 10, 9.95054, 10.00000, 9.00000, 11.00000, PASS
DCS1800, 11, 8.03987, 8.00000, 7.00000, 9.00000, PASS
DCS1800, 12, 6.14332, 6.20000, 5.00000, 7.00000, PASS
DCS1800, 13, 4.00773, 4.10000, 3.00000, 5.00000, PASS
DCS1800, 14, 2.66008, 2.50000, 1.50000, 3.50000, PASS
DCS1800, 15, 0.44114, 0.30000, -0.50000, 1.00000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
PCS1900, 0, 29.53973, 29.50000, 29.00000, 30.00000, PASS
PCS1900, 1, 27.43408, 27.40000, 26.70000, 28.00000, PASS
PCS1900, 2, 25.80164, 25.80000, 25.00000, 26.50000, PASS
PCS1900, 3, 23.99042, 24.00000, 23.50000, 24.50000, PASS
PCS1900, 4, 22.01041, 22.00000, 21.50000, 22.50000, PASS
PCS1900, 5, 20.00958, 20.00000, 19.50000, 20.50000, PASS
PCS1900, 6, 17.98386, 18.00000, 17.50000, 18.50000, PASS
PCS1900, 7, 15.97058, 16.00000, 15.50000, 16.50000, PASS
PCS1900, 8, 13.97485, 14.00000, 13.50000, 14.50000, PASS
PCS1900, 9, 11.92868, 12.00000, 11.50000, 12.50000, PASS
PCS1900, 10, 9.96301, 10.00000, 9.00000, 11.00000, PASS
PCS1900, 11, 7.89920, 7.90000, 7.00000, 9.00000, PASS
PCS1900, 12, 5.82214, 5.90000, 5.00000, 7.00000, PASS
PCS1900, 13, 3.75302, 3.90000, 2.90000, 5.50000, PASS
PCS1900, 14, 2.45670, 2.40000, 1.50000, 3.50000, PASS
PCS1900, 15, 0.33289, 0.20000, -0.50000, 1.00000, PASS
[GSM FHC UTS]
[FHC TX Subband Calibration]
Band: (GSM850)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (GSM900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (DCS1800)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (PCS1900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
    Total: 5336 ms
[GSM Path Test]
 Start Time:09/17/18 09:45:57.354 
    Total: 35 ms
