[Report Generation Time (2018/09/17 17:28:41.664 )]
[GSM FHC]
 Start Time:09/17/18 17:28:33.254 
    Total: 3577 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        14,          0,         31,         PASS
[DCXO LPM Calibration]
Cload
58604
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
      4120,       2000,       7000,       PASS
     Slope,  MIN Slope,  MAX Slope, Check Result
  5.626374,   1.000000,  10.000000,       PASS
[AGC Calibration]
Band: (GSM850)
Arfcn, Gain offset, MAX, MIN, Check Result
140, 3.500, 8.500, -8.500, PASS
150, 3.500, 8.500, -8.500, PASS
160, 3.375, 8.500, -8.500, PASS
170, 3.250, 8.500, -8.500, PASS
180, 3.250, 8.500, -8.500, PASS
190, 3.125, 8.500, -8.500, PASS
200, 3.000, 8.500, -8.500, PASS
210, 3.000, 8.500, -8.500, PASS
220, 3.000, 8.500, -8.500, PASS
230, 2.875, 8.500, -8.500, PASS
240, 2.875, 8.500, -8.500, PASS
251, 3.000, 8.500, -8.500, PASS
Band: (GSM900)
Arfcn, Gain offset, MAX, MIN, Check Result
15, 2.875, 8.500, -8.500, PASS
30, 3.000, 8.500, -8.500, PASS
45, 3.125, 8.500, -8.500, PASS
55, 3.125, 8.500, -8.500, PASS
65, 3.125, 8.500, -8.500, PASS
75, 3.125, 8.500, -8.500, PASS
90, 3.125, 8.500, -8.500, PASS
105, 3.000, 8.500, -8.500, PASS
975, 2.875, 8.500, -8.500, PASS
1000, 2.750, 8.500, -8.500, PASS
1010, 2.750, 8.500, -8.500, PASS
1023, 2.875, 8.500, -8.500, PASS
Band: (DCS1800)
Arfcn, Gain offset, MAX, MIN, Check Result
540, -0.125, 8.500, -9.500, PASS
570, 0.000, 8.500, -9.500, PASS
600, 0.125, 8.500, -9.500, PASS
630, 0.125, 8.500, -9.500, PASS
670, 0.125, 8.500, -9.500, PASS
700, 0.125, 8.500, -9.500, PASS
730, 0.000, 8.500, -9.500, PASS
760, 0.125, 8.500, -9.500, PASS
790, 0.250, 8.500, -9.500, PASS
820, 0.250, 8.500, -9.500, PASS
850, 0.250, 8.500, -9.500, PASS
885, 0.250, 8.500, -9.500, PASS
Band: (PCS1900)
Arfcn, Gain offset, MAX, MIN, Check Result
530, 0.125, 8.500, -9.500, PASS
550, 0.250, 8.500, -9.500, PASS
570, 0.375, 8.500, -9.500, PASS
600, 0.500, 8.500, -9.500, PASS
630, 0.500, 8.500, -9.500, PASS
660, 0.500, 8.500, -9.500, PASS
690, 0.625, 8.500, -9.500, PASS
720, 0.750, 8.500, -9.500, PASS
750, 1.000, 8.500, -9.500, PASS
770, 1.125, 8.500, -9.500, PASS
790, 1.250, 8.500, -9.500, PASS
810, 1.250, 8.500, -9.500, PASS
 Start Time:09/17/18 17:28:36.917 
[GSM APC Calibration]
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
1, 190, 5, 483, 32.50000, 1.00000
1, 190, 6, 385, 30.50000, 1.00000
1, 190, 7, 340, 29.10000, 1.00000
1, 190, 8, 293, 27.10000, 1.00000
1, 190, 9, 259, 25.10000, 1.00000
1, 190, 10, 232, 23.10000, 1.00000
1, 190, 11, 211, 21.10000, 1.00000
1, 190, 12, 195, 19.10000, 1.00000
1, 190, 13, 181, 17.10000, 1.00000
1, 190, 14, 170, 15.10000, 1.00000
1, 190, 15, 161, 13.10000, 1.00000
1, 190, 16, 152, 11.00000, 1.00000
1, 190, 17, 145, 9.00000, 1.00000
1, 190, 18, 139, 7.00000, 1.00000
1, 190, 19, 134, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
2, 65, 5, 478, 32.50000, 1.00000
2, 65, 6, 385, 30.50000, 1.00000
2, 65, 7, 344, 29.10000, 1.00000
2, 65, 8, 298, 27.10000, 1.00000
2, 65, 9, 264, 25.10000, 1.00000
2, 65, 10, 237, 23.10000, 1.00000
2, 65, 11, 217, 21.10000, 1.00000
2, 65, 12, 201, 19.10000, 1.00000
2, 65, 13, 187, 17.10000, 1.00000
2, 65, 14, 176, 15.10000, 1.00000
2, 65, 15, 166, 13.10000, 1.00000
2, 65, 16, 157, 11.00000, 1.00000
2, 65, 17, 150, 9.00000, 1.00000
2, 65, 18, 143, 7.00000, 1.00000
2, 65, 19, 138, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
3, 700, 0, 478, 29.50000, 1.00000
3, 700, 1, 386, 27.50000, 1.00000
3, 700, 2, 343, 26.00000, 1.00000
3, 700, 3, 299, 24.00000, 1.00000
3, 700, 4, 265, 22.00000, 1.00000
3, 700, 5, 239, 20.00000, 1.00000
3, 700, 6, 218, 18.00000, 1.00000
3, 700, 7, 202, 16.00000, 1.00000
3, 700, 8, 189, 14.00000, 1.00000
3, 700, 9, 178, 12.00000, 1.00000
3, 700, 10, 168, 10.00000, 1.00000
3, 700, 11, 160, 8.00000, 1.00000
3, 700, 12, 153, 6.20000, 1.00000
3, 700, 13, 147, 4.10000, 1.00000
3, 700, 14, 142, 2.50000, 1.00000
3, 700, 15, 136, 0.30000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
4, 660, 0, 495, 29.50000, 1.00000
4, 660, 1, 400, 27.40000, 1.00000
4, 660, 2, 353, 25.80000, 1.00000
4, 660, 3, 313, 24.00000, 1.00000
4, 660, 4, 278, 22.00000, 1.00000
4, 660, 5, 250, 20.00000, 1.00000
4, 660, 6, 229, 18.00000, 1.00000
4, 660, 7, 212, 16.00000, 1.00000
4, 660, 8, 197, 14.00000, 1.00000
4, 660, 9, 185, 12.00000, 1.00000
4, 660, 10, 175, 10.00000, 1.00000
4, 660, 11, 166, 7.90000, 1.00000
4, 660, 12, 158, 5.90000, 1.00000
4, 660, 13, 151, 3.90000, 1.00000
4, 660, 14, 147, 2.40000, 1.00000
4, 660, 15, 141, 0.20000, 1.00000
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM850, 5, 32.57065, 32.50000, 32.00000, 33.00000, PASS
GSM850, 6, 30.55610, 30.50000, 30.00000, 31.00000, PASS
GSM850, 7, 29.17454, 29.10000, 28.50000, 29.50000, PASS
GSM850, 8, 27.14307, 27.10000, 26.50000, 27.80000, PASS
GSM850, 9, 25.15345, 25.10000, 24.50000, 25.80000, PASS
GSM850, 10, 23.19410, 23.10000, 22.50000, 23.80000, PASS
GSM850, 11, 21.16523, 21.10000, 20.50000, 21.80000, PASS
GSM850, 12, 19.20533, 19.10000, 18.50000, 19.80000, PASS
GSM850, 13, 17.09409, 17.10000, 16.50000, 17.80000, PASS
GSM850, 14, 15.10996, 15.10000, 14.50000, 15.80000, PASS
GSM850, 15, 13.19523, 13.10000, 12.50000, 13.80000, PASS
GSM850, 16, 10.97529, 11.00000, 10.00000, 12.00000, PASS
GSM850, 17, 8.99805, 9.00000, 8.00000, 10.00000, PASS
GSM850, 18, 7.08982, 7.00000, 6.00000, 8.00000, PASS
GSM850, 19, 5.26673, 5.10000, 4.00000, 6.00000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM900, 5, 32.57868, 32.50000, 32.00000, 33.00000, PASS
GSM900, 6, 30.53309, 30.50000, 30.00000, 31.00000, PASS
GSM900, 7, 29.17246, 29.10000, 28.50000, 29.50000, PASS
GSM900, 8, 27.13361, 27.10000, 26.50000, 27.80000, PASS
GSM900, 9, 25.12073, 25.10000, 24.50000, 25.80000, PASS
GSM900, 10, 23.12540, 23.10000, 22.50000, 23.80000, PASS
GSM900, 11, 21.14838, 21.10000, 20.50000, 21.80000, PASS
GSM900, 12, 19.18156, 19.10000, 18.50000, 19.80000, PASS
GSM900, 13, 17.08979, 17.10000, 16.50000, 17.80000, PASS
GSM900, 14, 15.14384, 15.10000, 14.50000, 15.80000, PASS
GSM900, 15, 13.10694, 13.10000, 12.50000, 13.80000, PASS
GSM900, 16, 11.00834, 11.00000, 10.00000, 12.00000, PASS
GSM900, 17, 9.13596, 9.00000, 8.00000, 10.00000, PASS
GSM900, 18, 6.98749, 7.00000, 6.00000, 8.00000, PASS
GSM900, 19, 5.31864, 5.10000, 4.00000, 6.30000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
DCS1800, 0, 29.54832, 29.50000, 29.00000, 30.00000, PASS
DCS1800, 1, 27.52760, 27.50000, 27.00000, 28.00000, PASS
DCS1800, 2, 26.03605, 26.00000, 25.00000, 26.50000, PASS
DCS1800, 3, 24.02614, 24.00000, 23.50000, 24.50000, PASS
DCS1800, 4, 21.98311, 22.00000, 21.50000, 22.50000, PASS
DCS1800, 5, 20.03285, 20.00000, 19.50000, 20.50000, PASS
DCS1800, 6, 17.94929, 18.00000, 17.50000, 18.50000, PASS
DCS1800, 7, 15.97853, 16.00000, 15.50000, 16.50000, PASS
DCS1800, 8, 14.02107, 14.00000, 13.50000, 14.50000, PASS
DCS1800, 9, 12.04417, 12.00000, 11.50000, 12.50000, PASS
DCS1800, 10, 9.93150, 10.00000, 9.00000, 11.00000, PASS
DCS1800, 11, 7.97883, 8.00000, 7.00000, 9.00000, PASS
DCS1800, 12, 6.04466, 6.20000, 5.00000, 7.00000, PASS
DCS1800, 13, 4.16819, 4.10000, 3.00000, 5.00000, PASS
DCS1800, 14, 2.42741, 2.50000, 1.50000, 3.50000, PASS
DCS1800, 15, 0.08119, 0.30000, -0.50000, 1.00000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
PCS1900, 0, 29.55698, 29.50000, 29.00000, 30.00000, PASS
PCS1900, 1, 27.42648, 27.40000, 26.70000, 28.00000, PASS
PCS1900, 2, 25.81149, 25.80000, 25.00000, 26.50000, PASS
PCS1900, 3, 24.02426, 24.00000, 23.50000, 24.50000, PASS
