[Report Generation Time (2018/09/17 09:30:45.887 )]
[GSM FHC]
 Start Time:09/17/18 09:30:38.445 
    Total: 3282 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        12,          0,         31,         PASS
[DCXO LPM Calibration]
Cload
62790
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
      3751,       2000,       7000,       PASS
     Slope,  MIN Slope,  MAX Slope, Check Result
  5.626374,   1.000000,  10.000000,       PASS
[AGC Calibration]
Band: (GSM850)
Arfcn, Gain offset, MAX, MIN, Check Result
140, 3.125, 8.500, -8.500, PASS
150, 3.000, 8.500, -8.500, PASS
160, 3.000, 8.500, -8.500, PASS
170, 2.750, 8.500, -8.500, PASS
180, 2.750, 8.500, -8.500, PASS
190, 2.750, 8.500, -8.500, PASS
200, 2.625, 8.500, -8.500, PASS
210, 2.625, 8.500, -8.500, PASS
220, 2.625, 8.500, -8.500, PASS
230, 2.625, 8.500, -8.500, PASS
240, 2.625, 8.500, -8.500, PASS
251, 2.625, 8.500, -8.500, PASS
Band: (GSM900)
Arfcn, Gain offset, MAX, MIN, Check Result
15, 2.625, 8.500, -8.500, PASS
30, 2.750, 8.500, -8.500, PASS
45, 2.750, 8.500, -8.500, PASS
55, 2.875, 8.500, -8.500, PASS
65, 2.875, 8.500, -8.500, PASS
75, 2.750, 8.500, -8.500, PASS
90, 2.750, 8.500, -8.500, PASS
105, 2.625, 8.500, -8.500, PASS
975, 2.375, 8.500, -8.500, PASS
1000, 2.500, 8.500, -8.500, PASS
1010, 2.500, 8.500, -8.500, PASS
1023, 2.500, 8.500, -8.500, PASS
Band: (DCS1800)
Arfcn, Gain offset, MAX, MIN, Check Result
540, -0.250, 8.500, -9.500, PASS
570, -0.125, 8.500, -9.500, PASS
600, 0.000, 8.500, -9.500, PASS
630, 0.000, 8.500, -9.500, PASS
670, -0.125, 8.500, -9.500, PASS
700, -0.125, 8.500, -9.500, PASS
730, -0.125, 8.500, -9.500, PASS
760, 0.000, 8.500, -9.500, PASS
790, 0.000, 8.500, -9.500, PASS
820, 0.000, 8.500, -9.500, PASS
850, 0.000, 8.500, -9.500, PASS
885, -0.125, 8.500, -9.500, PASS
Band: (PCS1900)
Arfcn, Gain offset, MAX, MIN, Check Result
530, 0.000, 8.500, -9.500, PASS
550, 0.125, 8.500, -9.500, PASS
570, 0.250, 8.500, -9.500, PASS
600, 0.250, 8.500, -9.500, PASS
630, 0.250, 8.500, -9.500, PASS
660, 0.375, 8.500, -9.500, PASS
690, 0.500, 8.500, -9.500, PASS
720, 0.625, 8.500, -9.500, PASS
750, 0.875, 8.500, -9.500, PASS
770, 1.000, 8.500, -9.500, PASS
790, 1.000, 8.500, -9.500, PASS
810, 1.125, 8.500, -9.500, PASS
 Start Time:09/17/18 09:30:41.839 
[GSM APC Calibration]
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
1, 190, 5, 508, 32.50000, 1.00000
1, 190, 6, 399, 30.50000, 1.00000
1, 190, 7, 352, 29.10000, 1.00000
1, 190, 8, 305, 27.10000, 1.00000
1, 190, 9, 270, 25.10000, 1.00000
1, 190, 10, 242, 23.10000, 1.00000
1, 190, 11, 221, 21.10000, 1.00000
1, 190, 12, 204, 19.10000, 1.00000
1, 190, 13, 191, 17.10000, 1.00000
1, 190, 14, 179, 15.10000, 1.00000
1, 190, 15, 169, 13.10000, 1.00000
1, 190, 16, 160, 11.00000, 1.00000
1, 190, 17, 153, 9.00000, 1.00000
1, 190, 18, 146, 7.00000, 1.00000
1, 190, 19, 141, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
2, 65, 5, 504, 32.50000, 1.00000
2, 65, 6, 402, 30.50000, 1.00000
2, 65, 7, 358, 29.10000, 1.00000
2, 65, 8, 311, 27.10000, 1.00000
2, 65, 9, 276, 25.10000, 1.00000
2, 65, 10, 249, 23.10000, 1.00000
2, 65, 11, 228, 21.10000, 1.00000
2, 65, 12, 211, 19.10000, 1.00000
2, 65, 13, 197, 17.10000, 1.00000
2, 65, 14, 185, 15.10000, 1.00000
2, 65, 15, 175, 13.10000, 1.00000
2, 65, 16, 166, 11.00000, 1.00000
2, 65, 17, 158, 9.00000, 1.00000
2, 65, 18, 151, 7.00000, 1.00000
2, 65, 19, 145, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
3, 700, 0, 504, 29.50000, 1.00000
3, 700, 1, 403, 27.50000, 1.00000
3, 700, 2, 357, 26.00000, 1.00000
3, 700, 3, 311, 24.00000, 1.00000
3, 700, 4, 277, 22.00000, 1.00000
3, 700, 5, 249, 20.00000, 1.00000
3, 700, 6, 228, 18.00000, 1.00000
3, 700, 7, 211, 16.00000, 1.00000
3, 700, 8, 198, 14.00000, 1.00000
3, 700, 9, 186, 12.00000, 1.00000
3, 700, 10, 176, 10.00000, 1.00000
3, 700, 11, 168, 8.00000, 1.00000
3, 700, 12, 161, 6.20000, 1.00000
3, 700, 13, 154, 4.10000, 1.00000
3, 700, 14, 149, 2.50000, 1.00000
3, 700, 15, 143, 0.30000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
4, 660, 0, 512, 29.50000, 1.00000
4, 660, 1, 409, 27.40000, 1.00000
4, 660, 2, 361, 25.80000, 1.00000
4, 660, 3, 320, 24.00000, 1.00000
4, 660, 4, 285, 22.00000, 1.00000
4, 660, 5, 258, 20.00000, 1.00000
4, 660, 6, 236, 18.00000, 1.00000
4, 660, 7, 219, 16.00000, 1.00000
4, 660, 8, 205, 14.00000, 1.00000
4, 660, 9, 192, 12.00000, 1.00000
4, 660, 10, 182, 10.00000, 1.00000
4, 660, 11, 173, 7.90000, 1.00000
4, 660, 12, 165, 5.90000, 1.00000
4, 660, 13, 158, 3.90000, 1.00000
4, 660, 14, 153, 2.40000, 1.00000
4, 660, 15, 147, 0.20000, 1.00000
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM850, 5, 32.55442, 32.50000, 32.00000, 33.00000, PASS
GSM850, 6, 30.54102, 30.50000, 30.00000, 31.00000, PASS
GSM850, 7, 29.14884, 29.10000, 28.50000, 29.50000, PASS
GSM850, 8, 27.16825, 27.10000, 26.50000, 27.80000, PASS
GSM850, 9, 25.16605, 25.10000, 24.50000, 25.80000, PASS
GSM850, 10, 23.17298, 23.10000, 22.50000, 23.80000, PASS
GSM850, 11, 21.17585, 21.10000, 20.50000, 21.80000, PASS
GSM850, 12, 19.13886, 19.10000, 18.50000, 19.80000, PASS
GSM850, 13, 17.22010, 17.10000, 16.50000, 17.80000, PASS
GSM850, 14, 15.13160, 15.10000, 14.50000, 15.80000, PASS
GSM850, 15, 13.06776, 13.10000, 12.50000, 13.80000, PASS
GSM850, 16, 10.92393, 11.00000, 10.00000, 12.00000, PASS
GSM850, 17, 9.03467, 9.00000, 8.00000, 10.00000, PASS
GSM850, 18, 6.90263, 7.00000, 6.00000, 8.00000, PASS
GSM850, 19, 5.17908, 5.10000, 4.00000, 6.00000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM900, 5, 32.52933, 32.50000, 32.00000, 33.00000, PASS
GSM900, 6, 30.52900, 30.50000, 30.00000, 31.00000, PASS
GSM900, 7, 29.15137, 29.10000, 28.50000, 29.50000, PASS
GSM900, 8, 27.14225, 27.10000, 26.50000, 27.80000, PASS
GSM900, 9, 25.13727, 25.10000, 24.50000, 25.80000, PASS
GSM900, 10, 23.20090, 23.10000, 22.50000, 23.80000, PASS
GSM900, 11, 21.17795, 21.10000, 20.50000, 21.80000, PASS
GSM900, 12, 19.14362, 19.10000, 18.50000, 19.80000, PASS
GSM900, 13, 17.09876, 17.10000, 16.50000, 17.80000, PASS
GSM900, 14, 15.05500, 15.10000, 14.50000, 15.80000, PASS
GSM900, 15, 13.07703, 13.10000, 12.50000, 13.80000, PASS
GSM900, 16, 11.05860, 11.00000, 10.00000, 12.00000, PASS
GSM900, 17, 9.00611, 9.00000, 8.00000, 10.00000, PASS
GSM900, 18, 6.98350, 7.00000, 6.00000, 8.00000, PASS
GSM900, 19, 5.02833, 5.10000, 4.00000, 6.30000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
DCS1800, 0, 29.54048, 29.50000, 29.00000, 30.00000, PASS
DCS1800, 1, 27.52214, 27.50000, 27.00000, 28.00000, PASS
DCS1800, 2, 26.01933, 26.00000, 25.00000, 26.50000, PASS
DCS1800, 3, 24.00132, 24.00000, 23.50000, 24.50000, PASS
DCS1800, 4, 22.03199, 22.00000, 21.50000, 22.50000, PASS
DCS1800, 5, 20.00477, 20.00000, 19.50000, 20.50000, PASS
DCS1800, 6, 17.98063, 18.00000, 17.50000, 18.50000, PASS
DCS1800, 7, 15.95479, 16.00000, 15.50000, 16.50000, PASS
DCS1800, 8, 14.05925, 14.00000, 13.50000, 14.50000, PASS
DCS1800, 9, 11.97889, 12.00000, 11.50000, 12.50000, PASS
DCS1800, 10, 9.93062, 10.00000, 9.00000, 11.00000, PASS
DCS1800, 11, 8.02464, 8.00000, 7.00000, 9.00000, PASS
DCS1800, 12, 6.15843, 6.20000, 5.00000, 7.00000, PASS
DCS1800, 13, 4.05265, 4.10000, 3.00000, 5.00000, PASS
DCS1800, 14, 2.35331, 2.50000, 1.50000, 3.50000, PASS
DCS1800, 15, 0.11586, 0.30000, -0.50000, 1.00000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
PCS1900, 0, 29.55801, 29.50000, 29.00000, 30.00000, PASS
PCS1900, 1, 27.43716, 27.40000, 26.70000, 28.00000, PASS
PCS1900, 2, 25.84171, 25.80000, 25.00000, 26.50000, PASS
PCS1900, 3, 24.02591, 24.00000, 23.50000, 24.50000, PASS
PCS1900, 4, 22.00162, 22.00000, 21.50000, 22.50000, PASS
PCS1900, 5, 19.97888, 20.00000, 19.50000, 20.50000, PASS
PCS1900, 6, 17.99707, 18.00000, 17.50000, 18.50000, PASS
PCS1900, 7, 16.02792, 16.00000, 15.50000, 16.50000, PASS
PCS1900, 8, 14.07980, 14.00000, 13.50000, 14.50000, PASS
PCS1900, 9, 11.92349, 12.00000, 11.50000, 12.50000, PASS
PCS1900, 10, 9.99234, 10.00000, 9.00000, 11.00000, PASS
PCS1900, 11, 7.97629, 7.90000, 7.00000, 9.00000, PASS
PCS1900, 12, 5.95029, 5.90000, 5.00000, 7.00000, PASS
PCS1900, 13, 3.92981, 3.90000, 2.90000, 5.50000, PASS
PCS1900, 14, 2.34586, 2.40000, 1.50000, 3.50000, PASS
PCS1900, 15, 0.23199, 0.20000, -0.50000, 1.00000, PASS
[GSM FHC UTS]
[FHC TX Subband Calibration]
Band: (GSM850)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (GSM900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (DCS1800)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (PCS1900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
    Total: 3768 ms
[GSM Path Test]
 Start Time:09/17/18 09:30:45.797 
    Total: 90 ms
