[Report Generation Time (2018/09/21 07:34:27.741 )]
[GSM FHC]
 Start Time:09/21/18 07:34:13.822 
    Total: 5077 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        12,          0,         31,         PASS
[DCXO LPM Calibration]
Cload
58604
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
      4101,       2000,       7000,       PASS
     Slope,  MIN Slope,  MAX Slope, Check Result
  5.375328,   1.000000,  10.000000,       PASS
[AGC Calibration]
Band: (GSM850)
Arfcn, Gain offset, MAX, MIN, Check Result
140, 2.125, 8.500, -8.500, PASS
150, 2.125, 8.500, -8.500, PASS
160, 2.125, 8.500, -8.500, PASS
170, 1.875, 8.500, -8.500, PASS
180, 2.000, 8.500, -8.500, PASS
190, 1.875, 8.500, -8.500, PASS
200, 1.875, 8.500, -8.500, PASS
210, 1.750, 8.500, -8.500, PASS
220, 1.750, 8.500, -8.500, PASS
230, 1.625, 8.500, -8.500, PASS
240, 1.625, 8.500, -8.500, PASS
251, 1.625, 8.500, -8.500, PASS
Band: (GSM900)
Arfcn, Gain offset, MAX, MIN, Check Result
15, 2.250, 8.500, -8.500, PASS
30, 2.375, 8.500, -8.500, PASS
45, 2.500, 8.500, -8.500, PASS
55, 2.500, 8.500, -8.500, PASS
65, 2.625, 8.500, -8.500, PASS
75, 2.625, 8.500, -8.500, PASS
90, 2.625, 8.500, -8.500, PASS
105, 2.625, 8.500, -8.500, PASS
975, 1.875, 8.500, -8.500, PASS
1000, 2.000, 8.500, -8.500, PASS
1010, 2.000, 8.500, -8.500, PASS
1023, 2.125, 8.500, -8.500, PASS
Band: (DCS1800)
Arfcn, Gain offset, MAX, MIN, Check Result
540, -1.625, 8.500, -9.500, PASS
570, -1.625, 8.500, -9.500, PASS
600, -1.500, 8.500, -9.500, PASS
630, -1.500, 8.500, -9.500, PASS
670, -1.375, 8.500, -9.500, PASS
700, -1.250, 8.500, -9.500, PASS
730, -1.000, 8.500, -9.500, PASS
760, -0.875, 8.500, -9.500, PASS
790, -0.875, 8.500, -9.500, PASS
820, -0.625, 8.500, -9.500, PASS
850, -0.500, 8.500, -9.500, PASS
885, -0.125, 8.500, -9.500, PASS
Band: (PCS1900)
Arfcn, Gain offset, MAX, MIN, Check Result
530, 2.125, 8.500, -9.500, PASS
550, 2.250, 8.500, -9.500, PASS
570, 2.375, 8.500, -9.500, PASS
600, 2.500, 8.500, -9.500, PASS
630, 2.875, 8.500, -9.500, PASS
660, 3.125, 8.500, -9.500, PASS
690, 3.500, 8.500, -9.500, PASS
720, 3.750, 8.500, -9.500, PASS
750, 3.875, 8.500, -9.500, PASS
770, 4.000, 8.500, -9.500, PASS
790, 4.125, 8.500, -9.500, PASS
810, 4.250, 8.500, -9.500, PASS
[GSM FHC UTS]
 Start Time:09/21/18 07:34:18.986 
[FHC TX Subband Calibration]
Band: (GSM850)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (GSM900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (DCS1800)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (PCS1900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
    Total: 8115 ms
[GSM APC Calibration]
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
1, 190, 5, 569, 32.50000, 1.00000
1, 190, 6, 463, 30.50000, 1.00000
1, 190, 7, 405, 29.10000, 1.00000
1, 190, 8, 339, 27.10000, 1.00000
1, 190, 9, 287, 25.10000, 1.00000
1, 190, 10, 246, 23.10000, 1.00000
1, 190, 11, 213, 21.10000, 1.00000
1, 190, 12, 188, 19.10000, 1.00000
1, 190, 13, 168, 17.10000, 1.00000
1, 190, 14, 152, 15.10000, 1.00000
1, 190, 15, 139, 13.10000, 1.00000
1, 190, 16, 129, 11.00000, 1.00000
1, 190, 17, 122, 9.00000, 1.00000
1, 190, 18, 115, 7.00000, 1.00000
1, 190, 19, 109, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
2, 65, 5, 599, 32.50000, 1.00000
2, 65, 6, 468, 30.50000, 1.00000
2, 65, 7, 407, 29.10000, 1.00000
2, 65, 8, 340, 27.10000, 1.00000
2, 65, 9, 287, 25.10000, 1.00000
2, 65, 10, 244, 23.10000, 1.00000
2, 65, 11, 211, 21.10000, 1.00000
2, 65, 12, 186, 19.10000, 1.00000
2, 65, 13, 166, 17.10000, 1.00000
2, 65, 14, 150, 15.10000, 1.00000
2, 65, 15, 138, 13.10000, 1.00000
2, 65, 16, 128, 11.00000, 1.00000
2, 65, 17, 120, 9.00000, 1.00000
2, 65, 18, 115, 7.00000, 1.00000
2, 65, 19, 109, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
3, 700, 0, 537, 29.50000, 1.00000
3, 700, 1, 427, 27.50000, 1.00000
3, 700, 2, 373, 26.00000, 1.00000
3, 700, 3, 315, 24.00000, 1.00000
3, 700, 4, 269, 22.00000, 1.00000
3, 700, 5, 232, 20.00000, 1.00000
3, 700, 6, 204, 18.00000, 1.00000
3, 700, 7, 182, 16.00000, 1.00000
3, 700, 8, 164, 14.00000, 1.00000
3, 700, 9, 150, 12.00000, 1.00000
3, 700, 10, 139, 10.00000, 1.00000
3, 700, 11, 130, 8.00000, 1.00000
3, 700, 12, 124, 6.20000, 1.00000
3, 700, 13, 118, 4.10000, 1.00000
3, 700, 14, 114, 2.50000, 1.00000
3, 700, 15, 109, 0.30000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
4, 660, 0, 533, 29.50000, 1.00000
4, 660, 1, 429, 27.40000, 1.00000
4, 660, 2, 372, 25.80000, 1.00000
4, 660, 3, 319, 24.00000, 1.00000
4, 660, 4, 273, 22.00000, 1.00000
4, 660, 5, 235, 20.00000, 1.00000
4, 660, 6, 207, 18.00000, 1.00000
4, 660, 7, 184, 16.00000, 1.00000
4, 660, 8, 166, 14.00000, 1.00000
4, 660, 9, 152, 12.00000, 1.00000
4, 660, 10, 141, 10.00000, 1.00000
4, 660, 11, 131, 7.90000, 1.00000
4, 660, 12, 124, 5.90000, 1.00000
4, 660, 13, 119, 3.90000, 1.00000
4, 660, 14, 116, 2.40000, 1.00000
4, 660, 15, 111, 0.20000, 1.00000
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM850, 5, 32.53547, 32.50000, 32.00000, 33.00000, PASS
GSM850, 6, 30.52445, 30.50000, 30.00000, 31.00000, PASS
GSM850, 7, 29.12672, 29.10000, 28.50000, 29.50000, PASS
GSM850, 8, 27.12989, 27.10000, 26.50000, 27.80000, PASS
GSM850, 9, 25.11411, 25.10000, 24.50000, 25.80000, PASS
GSM850, 10, 23.16703, 23.10000, 22.50000, 23.80000, PASS
GSM850, 11, 21.12348, 21.10000, 20.50000, 21.80000, PASS
GSM850, 12, 19.16169, 19.10000, 18.50000, 19.80000, PASS
GSM850, 13, 17.16172, 17.10000, 16.50000, 17.80000, PASS
